Feature
546,WBGene00011606
547,WBGene00022628
548,WBGene00000525
549,WBGene00044420
550,WBGene00010181
551,WBGene00018248
552,WBGene00000663
553,WBGene00022642
554,WBGene00008636
555,WBGene00016299
556,WBGene00043988
557,WBGene00022016
558,WBGene00022604
559,WBGene00012449
560,WBGene00005164
561,WBGene00017700
562,WBGene00022071
563,WBGene00009815
564,WBGene00018946
565,WBGene00018411
566,WBGene00019613
567,WBGene00011649
568,WBGene00004904
569,WBGene00022560
570,WBGene00007611
571,WBGene00018106
572,WBGene00001913
573,WBGene00016637
574,WBGene00006688
575,WBGene00012475
576,WBGene00020003
577,WBGene00016206
578,WBGene00017397
579,WBGene00000729
580,WBGene00022735
581,WBGene00014176
582,WBGene00164971
583,WBGene00010261
584,WBGene00302964
585,WBGene00022619
586,WBGene00016320
587,WBGene00021114
588,WBGene00019349
589,WBGene00005279
590,WBGene00000694
591,WBGene00022399
592,WBGene00303053
593,WBGene00045271
594,WBGene00044167
595,WBGene00018305
596,WBGene00021099
597,WBGene00001908
598,WBGene00019248
599,WBGene00019054
600,WBGene00006163
601,WBGene00012049
602,WBGene00009324
603,WBGene00044537
604,WBGene00014166
605,WBGene00018310
606,WBGene00009070
607,WBGene00195168
608,WBGene00007196
609,WBGene00010525
610,WBGene00016187
611,WBGene00019966
612,WBGene00004954
613,WBGene00194895
614,WBGene00012830
615,WBGene00005932
616,WBGene00010805
617,WBGene00005064
618,WBGene00004157
619,WBGene00010617
620,WBGene00000640
621,WBGene00011414
622,WBGene00050937
623,WBGene00005661
624,WBGene00014183
625,WBGene00013987
626,WBGene00010869
627,WBGene00006152
628,WBGene00303007
629,WBGene00005842
630,WBGene00009043
631,WBGene00023517
632,WBGene00017181
633,WBGene00012476
634,WBGene00008003
635,WBGene00013903
636,WBGene00010783
637,WBGene00206486
638,WBGene00008728
639,WBGene00020967
640,WBGene00014871
641,WBGene00050880
642,WBGene00303002
643,WBGene00008387
644,WBGene00001483
645,WBGene00022795
646,WBGene00020372
647,WBGene00021249
648,WBGene00017722
649,WBGene00194679
650,WBGene00019553
651,WBGene00021200
652,WBGene00009248
653,WBGene00006141
654,WBGene00006395
655,WBGene00003545
656,WBGene00007269
657,WBGene00010837
658,WBGene00010300
659,WBGene00021633
660,WBGene00008397
661,WBGene00001390
662,WBGene00012219
663,WBGene00015034
664,WBGene00005179
665,WBGene00013389
666,WBGene00194849
667,WBGene00010361
668,WBGene00004244
669,WBGene00022664
670,WBGene00018934
671,WBGene00015970
672,WBGene00303368
673,WBGene00012731
674,WBGene00002032
675,WBGene00044253
676,WBGene00019548
677,WBGene00271415
678,WBGene00012025
679,WBGene00016798
680,WBGene00008834
681,WBGene00018430
682,WBGene00015554
683,WBGene00013152
684,WBGene00045457
685,WBGene00010566
686,WBGene00000624
687,WBGene00016756
688,WBGene00005790
689,WBGene00015004
690,WBGene00012514
691,WBGene00021582
692,WBGene00044541
693,WBGene00194661
694,WBGene00008327
695,WBGene00019582
696,WBGene00016460
697,WBGene00020746
698,WBGene00302991
699,WBGene00194649
700,WBGene00020471
701,WBGene00005222
702,WBGene00013157
703,WBGene00044424
704,WBGene00019316
705,WBGene00013433
706,WBGene00008627
707,WBGene00022008
708,WBGene00015670
709,WBGene00194934
710,WBGene00013724
711,WBGene00021791
712,WBGene00021859
713,WBGene00006613
714,WBGene00012729
715,WBGene00022020
716,WBGene00195011
717,WBGene00000797
718,WBGene00006560
719,WBGene00007681
720,WBGene00010180
721,WBGene00021845
722,WBGene00019406
723,WBGene00020419
724,WBGene00005988
725,WBGene00006979
726,WBGene00017103
727,WBGene00008423
728,WBGene00014203
729,WBGene00018961
730,WBGene00303011
731,WBGene00003696
732,WBGene00017633
733,WBGene00010107
734,WBGene00010935
735,WBGene00006212
736,WBGene00006053
737,WBGene00021631
738,WBGene00018246
739,WBGene00013429
740,WBGene00022040
741,WBGene00206374
742,WBGene00007334
743,WBGene00005408
744,WBGene00020744
745,WBGene00012698
746,WBGene00015081
747,WBGene00302968
748,WBGene00019531
749,WBGene00010693
750,WBGene00011214
751,WBGene00010104
752,WBGene00016899
753,WBGene00206372
754,WBGene00284851
755,WBGene00006889
756,WBGene00008185
757,WBGene00013158
758,WBGene00008734
759,WBGene00044261
760,WBGene00011613
761,WBGene00021704
762,WBGene00005907
763,WBGene00004963
764,WBGene00018545
765,WBGene00017867
766,WBGene00005147
767,WBGene00011874
768,WBGene00003541
769,WBGene00004960
770,WBGene00005877
771,WBGene00013988
772,WBGene00021918
773,WBGene00002063
774,WBGene00077531
775,WBGene00018688
776,WBGene00009185
777,WBGene00019101
778,WBGene00020843
779,WBGene00008598
780,WBGene00001071
781,WBGene00019509
782,WBGene00012299
783,WBGene00001642
784,WBGene00000541
785,WBGene00006097
786,WBGene00043120
787,WBGene00007822
788,WBGene00002143
789,WBGene00206515
790,WBGene00002211
791,WBGene00005475
792,WBGene00005657
793,WBGene00206507
794,WBGene00000628
795,WBGene00013277
796,WBGene00304908
797,WBGene00007322
798,WBGene00195241
799,WBGene00017879
800,WBGene00020314
801,WBGene00020750
802,WBGene00000093
803,WBGene00018844
804,WBGene00016712
805,WBGene00021183
806,WBGene00012251
807,WBGene00011184
808,WBGene00007768
809,WBGene00021797
810,WBGene00022862
811,WBGene00016402
812,WBGene00019550
813,WBGene00019086
814,WBGene00086546
815,WBGene00020173
816,WBGene00018632
817,WBGene00045362
818,WBGene00021379
819,WBGene00005874
820,WBGene00010187
821,WBGene00016829
822,WBGene00219309
823,WBGene00021467
824,WBGene00010162
825,WBGene00011892
826,WBGene00009030
827,WBGene00016349
828,WBGene00007236
829,WBGene00010426
830,WBGene00004085
831,WBGene00010036
832,WBGene00077699
833,WBGene00006020
834,WBGene00008158
835,WBGene00219450
836,WBGene00001046
837,WBGene00009031
838,WBGene00006924
839,WBGene00013186
840,WBGene00015529
841,WBGene00000615
842,WBGene00012764
843,WBGene00022689
844,WBGene00016441
845,WBGene00195009
846,WBGene00009359
847,WBGene00008839
848,WBGene00011544
849,WBGene00009535
850,WBGene00010542
851,WBGene00021477
852,WBGene00003224
853,WBGene00020832
854,WBGene00010193
855,WBGene00012357
856,WBGene00012110
857,WBGene00010787
858,WBGene00044535
859,WBGene00000930
860,WBGene00008427
861,WBGene00012922
862,WBGene00019651
863,WBGene00009856
864,WBGene00011277
865,WBGene00010656
866,WBGene00014198
867,WBGene00019312
868,WBGene00206360
869,WBGene00010809
870,WBGene00009117
871,WBGene00007905
872,WBGene00012220
873,WBGene00006147
874,WBGene00001309
875,WBGene00015342
876,WBGene00008639
877,WBGene00005263
878,WBGene00011215
879,WBGene00008599
880,WBGene00006968
881,WBGene00012933
882,WBGene00016358
883,WBGene00012195
884,WBGene00009073
885,WBGene00021961
886,WBGene00018696
887,WBGene00044310
888,WBGene00044529
889,WBGene00020623
890,WBGene00044147
891,WBGene00044233
892,WBGene00016565
893,WBGene00020325
894,WBGene00005743
895,WBGene00004338
896,WBGene00013235
897,WBGene00271694
898,WBGene00008897
899,WBGene00022333
900,WBGene00021074
901,WBGene00015306
902,WBGene00021042
903,WBGene00018989
904,WBGene00044347
905,WBGene00044987
906,WBGene00005198
907,WBGene00008815
908,WBGene00016668
909,WBGene00013758
910,WBGene00000144
911,WBGene00044018
912,WBGene00018668
913,WBGene00016993
914,WBGene00235258
915,WBGene00016300
916,WBGene00008169
917,WBGene00006944
918,WBGene00022569
919,WBGene00021344
920,WBGene00018180
921,WBGene00010858
922,WBGene00011597
923,WBGene00009852
924,WBGene00044460
925,WBGene00003574
926,WBGene00012237
927,WBGene00195183
928,WBGene00021795
929,WBGene00011397
930,WBGene00044141
931,WBGene00010801
932,WBGene00044236
933,WBGene00007686
934,WBGene00011589
935,WBGene00008961
936,WBGene00013036
937,WBGene00020357
938,WBGene00011087
939,WBGene00010087
940,WBGene00011797
941,WBGene00044256
942,WBGene00016491
943,WBGene00012631
944,WBGene00002228
945,WBGene00018475
946,WBGene00304814
947,WBGene00012806
948,WBGene00007972
949,WBGene00011052
950,WBGene00021602
951,WBGene00013310
952,WBGene00043705
953,WBGene00016112
954,WBGene00020794
955,WBGene00008561
956,WBGene00009308
957,WBGene00001049
958,WBGene00009576
959,WBGene00018773
960,WBGene00019908
961,WBGene00019817
962,WBGene00016212
963,WBGene00010140
964,WBGene00007436
965,WBGene00012889
966,WBGene00008863
967,WBGene00009959
968,WBGene00005705
969,WBGene00005597
970,WBGene00017190
971,WBGene00008700
972,WBGene00009075
973,WBGene00008725
974,WBGene00016587
975,WBGene00003507
976,WBGene00006218
977,WBGene00020037
978,WBGene00019080
979,WBGene00010599
980,WBGene00013857
981,WBGene00015931
982,WBGene00011653
983,WBGene00021724
984,WBGene00009077
985,WBGene00013911
986,WBGene00010325
987,WBGene00011129
988,WBGene00012492
989,WBGene00022172
990,WBGene00015361
991,WBGene00018894
992,WBGene00022357
993,WBGene00009709
994,WBGene00016038
995,WBGene00012293
996,WBGene00013938
997,WBGene00009287
998,WBGene00021335
999,WBGene00012151
1000,WBGene00016209
1001,WBGene00021706
1002,WBGene00008118
1003,WBGene00008591
1004,WBGene00269355
1005,WBGene00009501
1006,WBGene00017992
1007,WBGene00000771
1008,WBGene00005522
1009,WBGene00016137
1010,WBGene00003037
1011,WBGene00271414
1012,WBGene00013403
1013,WBGene00013685
1014,WBGene00010248
1015,WBGene00007697
1016,WBGene00022820
1017,WBGene00077543
1018,WBGene00000088
1019,WBGene00206517
1020,WBGene00269431
1021,WBGene00012402
1022,WBGene00194894
1023,WBGene00010546
1024,WBGene00022421
1025,WBGene00008023
1026,WBGene00007791
1027,WBGene00022230
1028,WBGene00016253
1029,WBGene00019197
1030,WBGene00021648
1031,WBGene00009839
1032,WBGene00011267
1033,WBGene00013250
1034,WBGene00044908
1035,WBGene00015048
1036,WBGene00015244
1037,WBGene00012678
1038,WBGene00045013
1039,WBGene00004326
1040,WBGene00007234
1041,WBGene00022045
1042,WBGene00003680
1043,WBGene00005172
1044,WBGene00007990
1045,WBGene00020362
1046,WBGene00020451
1047,WBGene00016622
1048,WBGene00013422
1049,WBGene00019299
1050,WBGene00017410
1051,WBGene00016572
1052,WBGene00009390
1053,WBGene00012978
1054,WBGene00013126
1055,WBGene00005269
1056,WBGene00004227
1057,WBGene00044117
1058,WBGene00006430
1059,WBGene00007897
1060,WBGene00017002
1061,WBGene00015407
1062,WBGene00017221
1063,WBGene00044345
1064,WBGene00017254
1065,WBGene00018997
1066,WBGene00194883
1067,WBGene00005598
1068,WBGene00013242
1069,WBGene00011759
1070,WBGene00010839
1071,WBGene00020796
1072,WBGene00019920
1073,WBGene00012323
1074,WBGene00235300
1075,WBGene00012397
1076,WBGene00020905
1077,WBGene00012886
1078,WBGene00007223
1079,WBGene00000869
1080,WBGene00022864
1081,WBGene00009956
1082,WBGene00022742
1083,WBGene00011386
1084,WBGene00000735
1085,WBGene00018999
1086,WBGene00015849
1087,WBGene00004737
1088,WBGene00044431
1089,WBGene00007555
1090,WBGene00010557
1091,WBGene00001700
1092,WBGene00013749
1093,WBGene00005053
1094,WBGene00009990
1095,WBGene00005820
1096,WBGene00018873
1097,WBGene00019535
1098,WBGene00012228
1099,WBGene00015946
1100,WBGene00011000
1101,WBGene00011168
1102,WBGene00021970
1103,WBGene00020212
1104,WBGene00005345
1105,WBGene00016395
1106,WBGene00018612
1107,WBGene00020580
1108,WBGene00019129
1109,WBGene00003463
1110,WBGene00255733
1111,WBGene00003835
1112,WBGene00021112
1113,WBGene00044083
1114,WBGene00017625
1115,WBGene00012864
1116,WBGene00017074
1117,WBGene00021849
1118,WBGene00003092
1119,WBGene00011367
1120,WBGene00008236
1121,WBGene00018723
1122,WBGene00194986
1123,WBGene00022036
1124,WBGene00016053
1125,WBGene00022145
1126,WBGene00022055
1127,WBGene00004298
1128,WBGene00002131
1129,WBGene00000937
1130,WBGene00011813
1131,WBGene00005039
1132,WBGene00015769
1133,WBGene00005542
1134,WBGene00009988
1135,WBGene00009515
1136,WBGene00022885
1137,WBGene00018479
1138,WBGene00015235
1139,WBGene00013121
1140,WBGene00009706
1141,WBGene00016403
1142,WBGene00003222
1143,WBGene00019099
1144,WBGene00018021
1145,WBGene00044179
1146,WBGene00019699
1147,WBGene00023284
1148,WBGene00009135
1149,WBGene00019834
1150,WBGene00021390
1151,WBGene00019931
1152,WBGene00013727
1153,WBGene00015582
1154,WBGene00020035
1155,WBGene00007132
1156,WBGene00001890
1157,WBGene00020450
1158,WBGene00001550
1159,WBGene00015313
1160,WBGene00195146
1161,WBGene00235257
1162,WBGene00006715
1163,WBGene00012379
1164,WBGene00004509
1165,WBGene00008455
1166,WBGene00020088
1167,WBGene00006098
1168,WBGene00021736
1169,WBGene00009713
1170,WBGene00019794
1171,WBGene00013552
1172,WBGene00011848
1173,WBGene00020298
1174,WBGene00009927
1175,WBGene00000710
1176,WBGene00012452
1177,WBGene00007359
1178,WBGene00023463
1179,WBGene00018647
1180,WBGene00206381
1181,WBGene00011533
1182,WBGene00000707
1183,WBGene00020559
1184,WBGene00268197
1185,WBGene00006208
1186,WBGene00017512
1187,WBGene00008503
1188,WBGene00010743
1189,WBGene00001872
1190,WBGene00014142
1191,WBGene00015191
1192,WBGene00001808
1193,WBGene00003234
1194,WBGene00015018
1195,WBGene00000647
1196,WBGene00022654
1197,WBGene00001281
1198,WBGene00020951
1199,WBGene00009393
1200,WBGene00003763
1201,WBGene00012895
1202,WBGene00007988
1203,WBGene00018680
1204,WBGene00045455
1205,WBGene00003650
1206,WBGene00235332
1207,WBGene00008843
1208,WBGene00006729
1209,WBGene00045237
1210,WBGene00044084
1211,WBGene00022326
1212,WBGene00010569
1213,WBGene00044589
1214,WBGene00185002
1215,WBGene00019222
1216,WBGene00020730
1217,WBGene00012950
1218,WBGene00044205
1219,WBGene00016992
1220,WBGene00010649
1221,WBGene00016398
1222,WBGene00019522
1223,WBGene00007133
1224,WBGene00005748
1225,WBGene00021121
1226,WBGene00015139
1227,WBGene00011364
1228,WBGene00022527
1229,WBGene00013130
1230,WBGene00011241
1231,WBGene00020748
1232,WBGene00007977
1233,WBGene00008991
1234,WBGene00018259
1235,WBGene00021871
1236,WBGene00011194
1237,WBGene00016550
1238,WBGene00013009
1239,WBGene00194998
1240,WBGene00011875
1241,WBGene00018445
1242,WBGene00014083
1243,WBGene00015591
1244,WBGene00021731
1245,WBGene00022671
1246,WBGene00010469
1247,WBGene00017079
1248,WBGene00018359
1249,WBGene00010309
1250,WBGene00003572
1251,WBGene00019680
1252,WBGene00007840
1253,WBGene00164972
1254,WBGene00015348
1255,WBGene00021728
1256,WBGene00044090
1257,WBGene00006135
1258,WBGene00020508
1259,WBGene00019034
1260,WBGene00016581
1261,WBGene00020464
1262,WBGene00017803
1263,WBGene00022033
1264,WBGene00001022
1265,WBGene00011673
1266,WBGene00022724
1267,WBGene00000592
1268,WBGene00001227
1269,WBGene00004043
1270,WBGene00003802
1271,WBGene00077773
1272,WBGene00011855
1273,WBGene00009735
1274,WBGene00009178
1275,WBGene00011634
1276,WBGene00022490
1277,WBGene00022787
1278,WBGene00008321
1279,WBGene00007701
1280,WBGene00000749
1281,WBGene00005672
1282,WBGene00005723
1283,WBGene00010081
1284,WBGene00019368
1285,WBGene00045382
1286,WBGene00005035
1287,WBGene00009635
1288,WBGene00015375
1289,WBGene00018056
1290,WBGene00010360
1291,WBGene00018045
1292,WBGene00011338
1293,WBGene00022298
1294,WBGene00011424
1295,WBGene00002068
1296,WBGene00012757
1297,WBGene00001036
1298,WBGene00007766
1299,WBGene00013760
1300,WBGene00023503
1301,WBGene00011342
1302,WBGene00020524
1303,WBGene00018168
1304,WBGene00022140
1305,WBGene00008722
1306,WBGene00020392
1307,WBGene00011169
1308,WBGene00001392
1309,WBGene00015307
1310,WBGene00012030
1311,WBGene00012164
1312,WBGene00000075
1313,WBGene00020199
1314,WBGene00305113
1315,WBGene00020778
1316,WBGene00019246
1317,WBGene00000236
1318,WBGene00045053
1319,WBGene00004811
1320,WBGene00020627
1321,WBGene00007616
1322,WBGene00010219
1323,WBGene00012921
1324,WBGene00011730
1325,WBGene00016477
1326,WBGene00019692
1327,WBGene00303024
1328,WBGene00010459
1329,WBGene00206414
1330,WBGene00007192
1331,WBGene00022043
1332,WBGene00012636
1333,WBGene00005161
1334,WBGene00003038
1335,WBGene00001095
1336,WBGene00043279
1337,WBGene00001864
1338,WBGene00011664
1339,WBGene00021519
1340,WBGene00000817
1341,WBGene00005002
1342,WBGene00017226
1343,WBGene00009054
1344,WBGene00012697
1345,WBGene00021794
1346,WBGene00016128
1347,WBGene00005221
1348,WBGene00010619
1349,WBGene00021655
1350,WBGene00001492
1351,WBGene00021867
1352,WBGene00003080
1353,WBGene00013301
1354,WBGene00016367
1355,WBGene00194892
1356,WBGene00008514
1357,WBGene00016949
1358,WBGene00014112
1359,WBGene00012081
1360,WBGene00017770
1361,WBGene00019243
1362,WBGene00004332
