Feature,Normalized.Dispersion
WBGene00000724,0.22738688790297076
WBGene00000725,-2.1803477681397117
WBGene00000726,6.7653142281375365
WBGene00000727,4.568769235923863
WBGene00000728,5.20830344139167
WBGene00000729,-2.0656607683899213
WBGene00000730,1.633659404155179
WBGene00000731,-0.3709863524295897
WBGene00000732,38.97655115351513
WBGene00000733,2.774714156836197
WBGene00000734,1.3402590812726896
WBGene00000735,-1.6496379861758759
WBGene00000736,0.74389588430572
WBGene00000766,-1.0157026360159156
WBGene00000776,7.312139367823954
WBGene00000781,-0.572302220919095
WBGene00000782,0.24777003183169016
WBGene00000783,-1.2424793820113107
WBGene00000784,3.8926329528638104
WBGene00000785,0.046378846158536303
WBGene00000789,9.703288723623364
WBGene00000795,-1.2723097399148853
WBGene00000802,-0.6450850233748138
WBGene00000813,-0.5286215468597474
WBGene00000838,-0.8504002069978708
WBGene00000840,-0.7784393823966262
WBGene00000859,-0.8226521420124986
WBGene00000860,3.886547685186917
WBGene00000861,0.2577770116778358
WBGene00000862,2.055032033080537
WBGene00000868,-0.5460487333865198
WBGene00000876,-1.100386021640056
WBGene00000877,-0.8926283571113758
WBGene00000879,-1.0508808440834927
WBGene00000883,-0.9599347315370697
WBGene00000893,47.99480355446178
WBGene00000907,18.638631081481922
WBGene00000915,-0.34852303928776773
WBGene00000920,1.8749745571781102
WBGene00000936,-0.154158122784603
WBGene00000940,-1.380158434980088
WBGene00000951,3.313622146162801
WBGene00000955,3.373285405273558
WBGene00000976,0.06294468960816758
WBGene00000977,0.3926783414438947
WBGene00000978,-0.18996305873152367
WBGene00000979,3.0116530344109913
WBGene00000980,7.24857679122808
WBGene00000981,-0.2833287736925605
WBGene00000982,-0.481566681347556
WBGene00000983,0.3978449950733681
WBGene00000984,1.308568226122029
WBGene00000985,-1.0469154048195992
WBGene00000986,1.0991940940570615
WBGene00000987,-0.1834059003982236
WBGene00001021,-1.2305893170952074
WBGene00001037,-1.0121893387394272
WBGene00001040,-0.6209570048375479
WBGene00001043,1.7037177759325937
WBGene00001053,1.5950840888386917
WBGene00001054,2.0047761249984926
WBGene00001062,1.8379422766865643
WBGene00001073,3.0778365357429873
WBGene00001080,-0.2366365123887915
WBGene00001088,-1.1112981909444406
WBGene00001089,1.5187571956841648
WBGene00001095,-1.5278396111882202
WBGene00001109,12.913848681529977
WBGene00001110,-2.1956870857924526
WBGene00001137,0.7471862794490862
WBGene00001150,-0.6849366663437471
WBGene00001152,-1.3345138075674527
WBGene00001161,-0.6734437612445993
WBGene00001170,24.106965321835947
WBGene00001171,0.30704952507959526
WBGene00001172,4.076255142355099
WBGene00001177,3.76939960331398
WBGene00001178,0.10810479458746308
WBGene00001179,0.3649800131924789
WBGene00001210,9.96605332308226
WBGene00001211,2.4971635567052455
WBGene00001233,-0.759725140082636
WBGene00001248,0.11331758872351763
WBGene00001258,-0.5521912403288373
WBGene00001303,-0.8208211317236835
WBGene00001310,0.44552535512192737
WBGene00001311,0.9716856858124382
WBGene00001345,2.2466935414242615
WBGene00001374,6.147177826497354
WBGene00001387,3.592343763653885
WBGene00001389,1.0871687407339876
WBGene00001397,0.8196419888886092
WBGene00001399,-0.529542508876744
WBGene00001406,-0.9790726346556887
WBGene00001423,-0.46019446228643274
WBGene00001428,8.731324458266867
WBGene00001429,2.1377070484702796
WBGene00001431,0.3516810720803711
WBGene00001449,8.37782541261561
WBGene00001464,146.21139616840028
WBGene00001466,1.4642201171337457
WBGene00001475,4.591839033877253
WBGene00001479,2.9809473215387094
WBGene00001480,-0.5392869856382241
WBGene00001482,-1.0106072440337135
WBGene00001485,0.13899847021335618
WBGene00001493,0.30678395417532944
WBGene00001496,0.03175516370968566
WBGene00001500,0.4466232187114785
WBGene00001506,0.1372883401891813
WBGene00001508,2.3262498494332617
WBGene00001513,-0.7659053750874394
WBGene00001519,4.193851501799746
WBGene00001526,-0.17767514624512254
WBGene00001533,11.527101370324866
WBGene00001534,9.55198552310354
WBGene00001539,0.7400901035555815
WBGene00001540,17.34404893821911
WBGene00001545,1.5210771490559105
WBGene00001547,9.655875934804842
WBGene00001552,10.10575260437825
WBGene00001553,29.122474130849763
WBGene00001554,4.713393267876214
WBGene00001563,-0.34130261089241465
WBGene00001564,1.056817774717548
WBGene00001578,0.6890912288660644
WBGene00001581,1.8486062038171105
WBGene00001591,2.6878370392619764
WBGene00001593,5.131372332318678
WBGene00001616,10.647117189325835
WBGene00001629,1.1221961509659246
WBGene00001632,-0.6739142334515728
WBGene00001645,0.166112445896456
WBGene00001646,-1.238844100156584
WBGene00001663,-0.11777740615573375
WBGene00001664,2.244645369036714
WBGene00001665,0.7498109667187264
WBGene00001670,-1.1428057054030527
WBGene00001671,12.234482336542566
WBGene00001672,-0.2767347155555803
WBGene00001675,0.8202257032354959
WBGene00001691,1.430677145313555
WBGene00001694,17.615974096775254
WBGene00001695,12.312517195456174
WBGene00001697,1.1850519262067063
WBGene00001698,-0.9694424566702594
WBGene00001700,-1.6408416347554722
WBGene00001701,16.721795762028194
WBGene00001710,170.05883210048347
WBGene00001711,38.65475454632774
WBGene00001712,1.6854476846009563
WBGene00001714,29.08426241375001
WBGene00001716,17.40137146490106
WBGene00001717,0.5312618573477169
WBGene00001718,1.0054770559501938
WBGene00001719,8.632147741116654
WBGene00001721,118.71533770936898
WBGene00001722,21.471445392455152
WBGene00001723,10.014930578552585
WBGene00001726,0.02733150969332739
WBGene00001727,13.035550737463021
WBGene00001732,-1.1103728586954942
WBGene00001736,6.672473382992604
WBGene00001738,15.13435070542233
WBGene00001739,0.9233966955767485
WBGene00001747,-0.8933244609937686
WBGene00001758,36.77559832837697
WBGene00001769,11.641133583187614
WBGene00001770,-1.1056137472410528
WBGene00001771,-0.21061483088796285
WBGene00001781,8.064791947016136
WBGene00001785,1.3099656092119039
WBGene00001786,-1.1345382806094801
WBGene00001789,-2.5031760323058276
WBGene00001792,0.22680744089022747
WBGene00001808,-1.5890578384170695
WBGene00001813,-0.00934707681689212
WBGene00001817,-0.9486160619501857
WBGene00001829,-1.030874271539943
WBGene00001830,-0.5533842413886076
WBGene00001834,-1.3899028579458002
WBGene00001842,7.7470064337238655
WBGene00001851,-0.42548750645651645
WBGene00001852,0.5597939604836994
WBGene00001855,3.963074752477032
WBGene00001857,-1.5047385553377433
WBGene00001864,-1.527351571239412
WBGene00001874,-0.706863979193001
WBGene00001875,-1.0050416673603626
WBGene00001876,-0.11934436334050696
WBGene00001877,-1.2226593623016362
WBGene00001878,-0.7800989324629763
WBGene00001879,-0.6165675599208376
WBGene00001880,0.07028729761703638
WBGene00001881,-1.228417083567107
WBGene00001882,-1.0970791300412004
WBGene00001891,-0.9300696242659641
WBGene00001892,-0.8317801676785775
WBGene00001909,1.2962882323748044
WBGene00001910,1.0403612905094466
WBGene00001911,1.189040702315025
WBGene00001913,-2.0739161878432575
WBGene00001915,0.7496796494370093
WBGene00001954,3.073388883140004
WBGene00001978,-0.5293293288809826
WBGene00001986,10.979573300819824
WBGene00001987,4.08965042694668
WBGene00001991,35.38829406894893
WBGene00002010,-0.7322560117136846
WBGene00002015,NaN
WBGene00002016,9.872893501707964
WBGene00002017,6.981028631120462
WBGene00002018,5.570837198368594
WBGene00002019,-1.3142867288820732
WBGene00002020,NaN
WBGene00002021,1.5125314474513685
WBGene00002036,1.2278506314077064
WBGene00002055,2.340679091200264
WBGene00002061,-0.12235421132960654
WBGene00002072,-1.0902181836665978
WBGene00002078,-0.5415909990040575
WBGene00002093,56.831810560651014
WBGene00002118,0.5019655338827409
WBGene00002132,2.483454646634923
WBGene00002133,2.0501753555191295
WBGene00002148,-0.29105313196241056
WBGene00002211,-1.853657001703849
WBGene00002215,-0.29731629031384316
WBGene00002241,-0.4272120400057331
WBGene00002246,0.47429937533414535
WBGene00002250,-0.139869113566299
WBGene00002256,-0.33268793351198395
WBGene00002259,0.17208934527025235
WBGene00002260,0.5489182484112108
WBGene00002263,2.374538695634865
WBGene00002273,11.055779880069068
WBGene00002632,-0.42389307964857936
WBGene00002637,-0.6106378872336019
WBGene00002985,-0.9124957277897807
WBGene00003011,-0.430988224877704
WBGene00003025,-0.9471604842613175
WBGene00003031,-2.1659787019345482
WBGene00003057,3.2643313333165898
WBGene00003065,-1.0619316993898604
WBGene00003075,12.781853450486164
WBGene00003079,-1.404919736737491
WBGene00003090,1.9625238441039896
WBGene00003091,0.058568264221196674
WBGene00003092,-1.6257046192233466
WBGene00003096,2.175691173722277
WBGene00003114,1.2634395443678277
WBGene00003143,6.497965423196727
WBGene00003155,0.025472553886476762
WBGene00003159,0.5240570084690583
WBGene00003160,-1.0632350957072407
WBGene00003164,-0.9767191696334372
WBGene00003165,29.505835625992045
WBGene00003173,8.087560686049768
WBGene00003222,-1.6157759896954917
WBGene00003235,-0.6071401870403701
WBGene00003242,8.937816660654
WBGene00003248,6.951301985003894
WBGene00003374,1.086493296674624
WBGene00003385,-0.5376597895317886
WBGene00003386,1.5984572362935847
WBGene00003395,13.615311586858486
WBGene00003405,-1.343140445822422
WBGene00003413,-0.10184519235982063
WBGene00003473,24.751885692175797
WBGene00003474,-0.7673555913397512
WBGene00003479,0.5780575654830234
WBGene00003507,-1.7148895976794283
WBGene00003509,-0.7573293943915852
WBGene00003515,4.3738653759377035
WBGene00003522,26.517866067650658
WBGene00003528,2.593713099308669
WBGene00003535,-0.5360413271224247
WBGene00003536,0.787790501825912
WBGene00003537,2.042537046164603
WBGene00003538,0.329979568739135
WBGene00003539,0.892105870226652
WBGene00003540,0.11626968661291498
WBGene00003541,-1.877072801236816
WBGene00003543,-1.445156888657723
WBGene00003549,4.96750000490843
WBGene00003550,0.15631321362851636
WBGene00003566,2.8324229140683563
WBGene00003567,21.169349573422426
WBGene00003570,1.1291800058997303
WBGene00003573,-1.001574031228707
WBGene00003574,-1.750952572801957
WBGene00003575,NaN
WBGene00003579,-2.382925707566158
WBGene00003591,11.039491184035652
WBGene00003611,-0.8022475671033049
WBGene00003612,-0.8839660490461536
WBGene00003614,0.3702624189350951
WBGene00003617,-0.7618624471910338
WBGene00003632,0.5413447198106344
WBGene00003634,0.2648707089107339
WBGene00003637,-0.190130465506344
WBGene00003640,0.37883095203224415
WBGene00003641,0.2508048644867473
WBGene00003642,0.3451673728246372
WBGene00003643,-0.14031362578271228
WBGene00003644,0.11945432531594136
WBGene00003645,0.09871940726407745
WBGene00003646,0.8695996673081047
WBGene00003647,1.5349426464582145
WBGene00003648,0.59453255348867
WBGene00003649,0.6368957701372437
WBGene00003650,-1.580630232087953
WBGene00003653,0.081097389922529
WBGene00003655,-0.3605895227492786
WBGene00003658,1.138706920828611
WBGene00003660,0.3227575352425821
WBGene00003669,-0.59116465788261
WBGene00003674,-0.17750289553645812
WBGene00003676,-0.6020834023582416
WBGene00003680,-1.6739060910700903
WBGene00003683,1.3453935834215731
WBGene00003684,-0.5798023229959619
WBGene00003685,-0.0177448284872215
WBGene00003686,-0.3311576169007913
WBGene00003688,-0.4407344678248215
WBGene00003689,0.7691806699235553
WBGene00003691,-0.6317076265405382
WBGene00003692,-1.244388619679981
WBGene00003693,-1.137651162576531
WBGene00003696,-1.9121160889783857
WBGene00003697,-0.9149432059915372
WBGene00003698,-2.1495191116774346
WBGene00003700,4.7216160032707
WBGene00003701,-2.2738099348531993
WBGene00003702,-1.1376647017679273
WBGene00003704,0.2629110031543927
WBGene00003705,-0.5083862394962962
WBGene00003706,0.09938008171540774
WBGene00003707,-0.05925642270176764
WBGene00003708,0.6931734303400287
WBGene00003713,-0.7741422543275632
WBGene00003714,0.3668790624750228
WBGene00003715,0.4021983415216925
WBGene00003716,-1.1783171506661858
WBGene00003717,0.5889407601269999
WBGene00003718,-0.6967281226852363
WBGene00003719,-0.26485419094710194
WBGene00003720,-1.24082015754602
WBGene00003721,-1.0053080014339753
WBGene00003722,-0.9913772521592055
WBGene00003723,-0.4550957720878727
WBGene00003724,-0.686451618485736
WBGene00003725,-0.7478712932897579
WBGene00003726,1.2867975048596973
WBGene00003731,0.5323077930765582
WBGene00003738,16.902022058266713
WBGene00003747,11.131077721877716
WBGene00003751,31.496292548662403
WBGene00003762,40.50921379409604
WBGene00003763,-1.5855547872313578
WBGene00003764,2.388303666654118
WBGene00003765,3.158395647665953
WBGene00003766,2.5280057334657737
WBGene00003767,23.857447511763386
WBGene00003768,2.395415432151075
WBGene00003769,16.499463175776363
WBGene00003771,24.94274724378333
WBGene00003775,3.27711937324951
WBGene00003786,48.93010174436466
WBGene00003812,0.5082447103253355
WBGene00003816,0.8517897672570971
WBGene00003830,-0.04671015579137692
WBGene00003834,-0.13630906414059243
WBGene00003835,-1.6302273129728142
WBGene00003838,4.86521921483969
WBGene00003844,0.43187720990826534
WBGene00003849,11.518306361596345
WBGene00003850,6.817923402120435
WBGene00003861,4.452439443215389
WBGene00003865,-0.7279986349261212
WBGene00003886,3.0066155038726223
WBGene00003916,0.27047753976069766
WBGene00003919,-1.082839799751867
WBGene00003922,-1.0386372753095177
WBGene00003923,9.946300404140924
WBGene00003927,-1.0980961336085613
WBGene00003937,18.2574616327065
WBGene00003954,-1.1623462956330501
WBGene00003959,-0.32723121622703716
WBGene00003982,0.5969691789834216
WBGene00003994,-2.2289444717488007
WBGene00004003,1.3245948034188653
WBGene00004013,3.535819090547123
WBGene00004026,-3.0237787384397983
WBGene00004032,4.55592432268692
WBGene00004037,-0.7163901300675569
WBGene00004053,1.6049828094706506
WBGene00004060,1.1084076814592179
WBGene00004062,4.2125855091166295
WBGene00004064,-0.9430661706135148
WBGene00004078,3.5979828443988917
WBGene00004083,0.7879895240354092
WBGene00004092,8.597321904755782
WBGene00004098,0.7164081317571803
WBGene00004099,-1.0762025966004445
WBGene00004104,29.931265435566782
WBGene00004107,0.5175185291362959
WBGene00004119,1.9031746161608871
WBGene00004130,3.521453199801146
WBGene00004136,-1.1823799078259238
WBGene00004138,-1.1915230660951748
WBGene00004139,-0.9381909704262894
WBGene00004144,1.8037990390856866
WBGene00004146,10.835094095977716
WBGene00004150,7.303476892085102
WBGene00004151,-1.2123358938694453
WBGene00004152,-0.7625675353380446
WBGene00004153,195.49321111185316
WBGene00004173,17.57488249657106
WBGene00004176,1.0136698489219689
WBGene00004177,-5.96674280980965
WBGene00004195,-0.9768288123660887
WBGene00004203,-0.9061318347668299
WBGene00004206,-0.0032396229256831523
WBGene00004211,3.538494561372275
WBGene00004216,3.2835818447364336
WBGene00004229,1.1147612474183834
WBGene00004230,1.7327110641361598
WBGene00004236,5.003994355170885
WBGene00004248,-1.1958699981799281
WBGene00004256,6.911002169711962
WBGene00004258,5.101888741178103
WBGene00004266,-1.0604192444352463
WBGene00004296,-0.6125883531636876
WBGene00004308,-0.1294519690025574
WBGene00004320,-1.4345100682327363
WBGene00004323,-0.4363467173204728
WBGene00004328,18.758680936022195
WBGene00004336,-0.5235648062216237
WBGene00004337,0
WBGene00004358,0.26187502819688774
WBGene00004359,0.8426082359439543
WBGene00004364,7.828088069558449
WBGene00004373,-0.5758031069704826
WBGene00004384,-0.714629321109476
WBGene00004395,0.30138739177530527
WBGene00004405,0.14831271408453076
WBGene00004413,-1.1016510643903719
WBGene00004422,1.1554017766843823
WBGene00004442,-0.7459367996850108
WBGene00004452,-1.093047721718411
WBGene00004453,-1.0610469483247411
WBGene00004457,0.9091993698879185
WBGene00004485,-1.141280838207903
WBGene00004496,-1.0566499723734128
WBGene00004499,-1.164015137655865
WBGene00004501,-0.5914984356668234
WBGene00004502,-0.5467563809476689
WBGene00004738,-0.5189271256024446
WBGene00004740,1.259313296109213
WBGene00004747,-0.02133438566830364
WBGene00004748,1.3505690318253636
WBGene00004754,-0.5582727772604713
WBGene00004759,0.18489460136621058
WBGene00004766,-0.8223650896447113
WBGene00004767,-0.45739107154196085
WBGene00004768,-0.6811043471249746
WBGene00004793,1.4479257852643905
WBGene00004795,-1.4698384226890475
WBGene00004806,-0.8397982263939353
WBGene00004809,0.4501058676898073
WBGene00004810,-0.17877385418073952
WBGene00004811,-1.5355482003683474
WBGene00004813,2.822320681220841
WBGene00004820,1.1781362472723202
WBGene00004830,2.455482165247553
WBGene00004855,2.982825529369091
WBGene00004882,-0.844881172161069
WBGene00004897,0.010727651920239877
WBGene00004898,-0.3479792465412398
WBGene00004909,-0.8513392740890646
WBGene00004910,17.742532271084073
WBGene00004917,-0.7427696220817164
WBGene00004923,5.020335671514194
WBGene00004925,2.037644272084842
WBGene00004928,-0.4090410763964798
WBGene00004947,0.4871206607601197
WBGene00004964,-1.0220731383620392
WBGene00004975,-0.6522013329011188
WBGene00004984,2.0009144711074263
WBGene00004997,1.1760792696539624
WBGene00005001,0.9180719400554835
WBGene00005004,11.23921237118262
WBGene00005005,-1.3786814571391022
WBGene00005006,-0.4704581671424293
WBGene00005018,8.306740476684011
WBGene00005022,8.16657307422587
WBGene00005024,0.22217713012320495
WBGene00005082,-3.0357818995356847
WBGene00005087,0.7694429963853642
WBGene00005089,0.2517793356468625
WBGene00005093,-0.556589088363333
WBGene00005094,NaN
WBGene00005095,1.1272352232247982
WBGene00005096,0.9408168728620067
WBGene00005097,-0.22812210146817147
WBGene00005098,1.3651240266308704
WBGene00005099,NaN
WBGene00005103,0.31543177187883864
WBGene00005104,0.6267858485726624
WBGene00005106,NaN
WBGene00005107,1.5313469995371523
WBGene00005108,1.343984265822892
WBGene00005109,0.24561762555354738
WBGene00005110,1.5234673342247615
WBGene00005111,0.44370686094116724
WBGene00005112,2.520676391007594
WBGene00005113,-0.9020219128703436
WBGene00005127,1.7436189504656587
WBGene00005137,NaN
WBGene00005140,0.6941735359237021
WBGene00005145,NaN
WBGene00005147,-1.8806495388476594
WBGene00005182,1.7780471860502258
WBGene00005183,-0.3624312484898123
WBGene00005184,-7.93506443022952
WBGene00005185,0.040252421023783
WBGene00005186,0.11707300005922812
WBGene00005187,-0.4531792233288296
WBGene00005188,-7.9055012744940045
WBGene00005189,0.02526082175257406
WBGene00005190,NaN
WBGene00005191,-0.9439825606011718
WBGene00005195,-0.20994765677296023
WBGene00005197,0.4320837454187725
WBGene00005198,-1.7623786722123198
WBGene00005199,1.2602280167181603
WBGene00005201,0.010176281917133819
WBGene00005202,-3.463543158973999
WBGene00005203,1.4976736530666133
WBGene00005204,0.26690230440809154
WBGene00005210,5.601832369513968
WBGene00005211,2.7726941811639625
WBGene00005212,0.3718048404513851
WBGene00005213,0.5003831415979386
WBGene00005214,2.057001715536851
WBGene00005215,1.028512810993316
WBGene00005216,-2.277808638152205
WBGene00005217,0.713865813256855
WBGene00005218,0.29049136984304985
WBGene00005219,3.2690977135189625
WBGene00005222,-1.9326544380652915
WBGene00005223,0.16626520257902502
WBGene00005224,-0.30542129949921926
WBGene00005225,NaN
WBGene00005227,0.9895836172495626
WBGene00005228,-1.095225615388168
WBGene00005229,0.5069625624284549
WBGene00005230,2.6283506815227073
WBGene00005231,0.5297984051374758
WBGene00005233,-0.2952808025565141
WBGene00005234,0.2707927663188579
WBGene00005236,-0.14012408159429066
WBGene00005240,1.6148447558795358
WBGene00005241,-3.2732898716325383
WBGene00005242,0.13172747609735577
WBGene00005243,-0.9741962252874842
WBGene00005245,0.09601612914661098
WBGene00005246,5.673930892897677
WBGene00005247,0.04094199679041484
WBGene00005248,-1.4404208092002255
WBGene00005249,-1.447874169552784
WBGene00005251,0.36346528857594645
WBGene00005253,4.715128361758169
WBGene00005254,-0.20601386446751135
WBGene00005255,-0.7816486075872155
WBGene00005256,-0.27533421100347333
WBGene00005257,-0.7297830233317103
WBGene00005258,1.1233699902561987
WBGene00005259,NaN
WBGene00005260,NaN
WBGene00005261,-1.085734573065807
WBGene00005268,-0.1909996575097003
WBGene00005269,-1.6668528704995862
WBGene00005270,0.5212197477424803
WBGene00005275,1.012141668638897
WBGene00005278,0.22915761562619621
WBGene00005279,-2.0517601463118944
WBGene00005284,2.1119686721935174
WBGene00005295,3.053911737575854
WBGene00005296,1.5156482704227177
WBGene00005297,-0.8272057524733167
WBGene00005299,-0.5735997445076585
WBGene00005300,-1.2857203864327273
WBGene00005301,-0.0297421642521303
WBGene00005303,0.14702897841789384
WBGene00005304,-22.221941366071658
WBGene00005306,0.44458307045622714
WBGene00005308,0.6038148316963173
WBGene00005309,-0.14173730684731004
WBGene00005310,0.46507896886704675
WBGene00005313,8.467684690050632
WBGene00005315,-0.433174283105559
WBGene00005316,-0.19504845863507744
WBGene00005317,0.7179428904718562
WBGene00005321,NaN
WBGene00005323,0.9080893589944852
WBGene00005328,-0.7408464156797998
WBGene00005330,-0.5151856386963514
WBGene00005331,1.1083583112771749
WBGene00005332,0.18210913390303277
WBGene00005334,2.5227908832986463
WBGene00005335,-9.571430713214918
WBGene00005337,1.93942676101196
WBGene00005338,1.6243532499190456
WBGene00005339,-0.4474530881448421
WBGene00005340,-8.531235028640848
WBGene00005341,0.9618231115161341
WBGene00005342,-0.15485947330047245
WBGene00005344,7.373487481431627
WBGene00005346,1.9029641398839137
WBGene00005347,0.6101025231367233
WBGene00005348,-0.2993488046887474
WBGene00005349,0.30774499171763275
WBGene00005350,-0.833532577173755
WBGene00005351,1.0041412331733615
WBGene00005353,2.3283632924196715
WBGene00005354,1.3317898239838504
WBGene00005355,-0.5786520746760436
WBGene00005356,0.3939915004023193
WBGene00005357,0.5118592367202808
WBGene00005358,1.1127274037392283
WBGene00005359,3.0890933780252072
WBGene00005361,2.0755605523865945
WBGene00005362,0.6240969248172138
WBGene00005363,-0.8012037925845795
WBGene00005364,0.16514439386927307
WBGene00005365,1.3497486976400326
WBGene00005370,NaN
WBGene00005375,1.9242302506923776
WBGene00005382,0.3170755052834294
WBGene00005383,0.20927115062801185
WBGene00005385,1.4678719399125626
WBGene00005386,-0.9276019934923573
WBGene00005387,-0.764857147905247
WBGene00005388,-0.3210196685389173
WBGene00005389,0.5508416213926915
WBGene00005392,-1.2142871253070262
WBGene00005393,0.8850017434426793
WBGene00005394,1.0142286330182213
WBGene00005395,-2.2019968674874915
WBGene00005396,-0.18459696994453814
WBGene00005397,1.4786864483539743
WBGene00005398,0.8506138783510074
WBGene00005399,-1.2306015504731085
WBGene00005400,0.21198074720629534
WBGene00005401,NaN
WBGene00005404,0.4479425367475397
WBGene00005405,-0.9078571947767871
WBGene00005406,-0.5123203513086046
WBGene00005407,-1.1226017046242673
WBGene00005410,-0.9224687468630034
WBGene00005411,-0.000007396063130420915
WBGene00005412,-1.4993006366606993
WBGene00005414,1.1077924211597705
WBGene00005415,0.8021130813292392
WBGene00005416,2.44842311018576
WBGene00005417,0.22596681712053546
WBGene00005418,-0.3671728141727534
WBGene00005419,-4.69834158008924
WBGene00005421,1.389402740340356
WBGene00005422,0.8577163826567367
WBGene00005423,-0.08353487091193615
WBGene00005424,NaN
WBGene00005425,0.283092647991572
WBGene00005426,0.2564257003258964
WBGene00005427,-2.2941295689704364
WBGene00005428,1.9841504311490543
WBGene00005429,0.02201324889641243
WBGene00005437,5.69395151898547
WBGene00005439,-0.5986364553287962
WBGene00005440,0.3318450895627016
WBGene00005441,0.36876221659157077
WBGene00005442,1.5085012722113353
WBGene00005444,1.0298214797237104
WBGene00005446,1.0331934308315904
WBGene00005447,-2.8030220832457102
WBGene00005448,1.7685203971215009
WBGene00005449,0.3415301102313765
WBGene00005450,-0.49923556432039184
WBGene00005451,0.5938000114651535
WBGene00005452,-1.4689183724535133
WBGene00005453,6.199166559151103
WBGene00005454,NaN
WBGene00005457,3.5823146816155766
WBGene00005458,-5.484427877596667
WBGene00005461,NaN
WBGene00005463,-0.09097437920362998
WBGene00005464,0.8700509022912941
WBGene00005471,-1.1751989751446237
WBGene00005472,0.1836598206523763
WBGene00005474,0.25637294964330254
WBGene00005475,-1.8533374160810099
WBGene00005476,-2.709748132411415
WBGene00005477,0.421759869970099
WBGene00005478,0.44434103914881284
WBGene00005480,1.1536404371630036
WBGene00005481,0.5617764725789013
WBGene00005482,0.6447228968180583
WBGene00005484,0.13514093862888724
WBGene00005486,4.017224246607635
WBGene00005488,-0.43154368016836864
WBGene00005489,-16.458236607476113
WBGene00005490,0.5896593655288515
WBGene00005491,1.102510785595212
WBGene00005493,0.6607089192944696
WBGene00005494,1.2781852245664995
WBGene00005495,1.0546732659790383
WBGene00005496,-0.9311429585494102
WBGene00005497,1.6416457598538818
WBGene00005499,2.918744500278942
WBGene00005500,3.048400659992533
WBGene00005502,0.5028398170804974
WBGene00005504,0.27570043978186076
WBGene00005505,-0.3061320360508213
