I	332765	332845	+	14581
I	332950	333790	+	14581
I	334111	335708	+	14581
I	336144	337564	+	14581
I	343650	343893	-	16876
I	344034	345020	-	16876
I	345831	346374	-	16876
I	346517	346560	-	16876
I	346743	346792	-	16876
I	347045	347092	-	16876
I	347045	348304	-	16876
I	347582	347629	+	16874
I	347707	347761	+	16874
I	347984	348041	+	16874
I	348620	348676	+	16873
I	348905	349351	+	16873
I	349681	350184	+	16873
I	350347	350640	+	16873
I	350986	351793	+	16873
I	352081	352865	+	16873
I	353173	353743	+	16873
I	353965	354380	+	16873
I	354700	355373	+	16873
I	355482	355537	+	16873
I	355818	356833	+	16873
I	356947	356993	+	16873
I	364680	364735	+	16642
I	365192	365530	+	16642
I	365597	365643	+	16642
I	365961	366652	+	16642
I	367210	367745	+	16642
I	369247	370423	-	16639
I	370762	371354	-	16639
I	371674	372616	-	16639
I	372708	373330	-	16639
I	373743	377197	-	16640
I	377519	378570	-	16640
I	378642	378702	-	16640
I	378877	378928	-	16640
I	380129	380182	-	14896
I	380556	380604	-	14896
I	380922	380970	-	14896
I	381219	381265	-	14896
I	381471	381790	-	14896
I	382914	382988	+	15044
I	383065	383120	+	15044
I	383375	383428	+	15044
I	383565	384624	+	15044
I	385226	386075	+	15044
I	386337	388045	+	15044
I	388151	388376	+	15044
I	388939	389758	-	16641
I	389821	390192	-	16641
I	390553	391034	-	16641
I	391101	391611	-	16641
I	391804	392157	-	16641
I	391807	392157	-	16641
I	392193	392455	-	16641
I	392663	392997	-	16641
I	393123	393355	-	16641
I	393640	394089	-	16641
I	399049	399188	+	16897
I	399270	399952	+	16897
I	400106	401954	+	16897
I	402048	402292	+	16897
I	402418	403513	+	16897
I	403718	406062	+	16897
I	406232	407369	+	16897
I	407545	408520	+	16897
I	408764	410343	+	16897
I	410627	411202	+	16897
I	411436	412440	+	16897
I	413095	415871	-	16898
I	416097	416445	-	16898
I	416652	417521	-	16898
I	417651	417802	-	16898
I	417932	417977	-	16898
I	418098	418444	-	16898
I	421033	421098	+	16238
I	421222	421564	+	16238
I	422183	422292	+	16238
I	422494	422538	+	16238
I	422689	422738	+	16238
I	422894	423500	+	16238
I	444110	444253	+	15069
I	444377	444993	+	15069
I	445085	446707	+	15069
I	446783	446913	+	15069
I	447052	450196	+	15069
I	450307	450481	+	15069
I	450760	451294	+	15069
I	451462	455355	+	15069
I	455492	455545	+	15069
I	455722	456855	+	15069
I	456995	457235	+	15069
I	458622	459568	+	15069
I	460063	460949	+	15069
I	462174	462229	+	16762
I	462319	462370	+	16762
I	462872	463234	-	16763
I	463422	464258	-	16763
I	464525	465053	-	16763
I	465215	465647	-	16763
I	465696	465995	-	16763
I	466125	467027	-	16763
I	477733	478213	+	16761
I	478324	478464	+	16761
I	478744	478878	+	16761
I	479110	479933	+	16761
I	480182	480750	+	16761
I	481130	481837	+	16761
I	482100	482547	-	17277
I	483029	483869	-	17277
I	484310	484787	-	16764
I	484859	484906	-	16764
I	485003	485152	-	16764
I	485277	485380	-	16764
I	485620	486466	-	16764
I	486850	487586	-	16764
I	487728	487793	-	16764
I	487903	487957	-	16764
I	488724	488767	+	16760
I	488834	488881	+	16760
I	488945	489699	+	16760
I	490203	491196	+	14678
I	491303	491349	+	14678
I	491560	491609	+	14678
I	491725	491835	+	14678
I	492161	492224	+	14678
I	492352	492866	+	14678
I	493557	494259	+	14678
I	494344	494391	+	14678
I	494707	495827	+	14678
I	496284	496329	-	16933
I	496465	497689	-	16933
I	497831	498426	-	16933
I	498568	499792	-	16933
I	500120	501928	-	16933
I	503213	504056	-	16934
I	504133	504224	-	16934
I	504279	504322	-	16934
I	504455	505505	-	16934
I	505606	505659	-	16934
I	505772	505819	-	16934
I	506050	506092	-	16934
I	506588	506638	+	16932
I	506746	506801	+	16932
I	507017	507064	+	16932
I	507226	507276	+	16932
I	507409	507453	+	16932
I	507706	507754	+	16932
I	507896	507943	+	16932
I	508049	508097	+	16932
I	508332	508381	+	16932
I	508492	508537	+	16932
I	508758	508804	+	16932
I	509215	509261	-	16937
I	509424	509747	-	16937
I	509889	510738	-	16937
I	510936	510994	-	16937
I	511754	512480	-	16935
I	513091	513142	-	16935
I	513726	513775	-	16935
I	514209	515022	-	16935
I	515237	516350	-	16935
I	515237	519581	-	16935
I	520409	521319	-	16936
I	531092	531266	+	16931
I	531349	531789	+	16931
I	531894	531946	+	16931,17302
I	532554	532618	+	17302
I	534570	534617	+	16940
I	534725	534771	+	16940
I	534971	535030	+	16940
I	535850	535898	+	16939
I	536307	536355	+	16939
I	537244	537302	+	15132
I	537561	537605	+	15132
I	537836	538701	+	15132
I	538912	539452	+	15132
I	539728	539794	+	15132
I	539728	539800	+	15132
I	540009	540063	+	15132
I	540385	540722	+	15132
I	540984	541063	+	15132
I	541286	541343	+	15132
I	550913	551712	+	14911
I	551910	552404	+	14911
I	552819	553134	+	14911
I	553586	553819	+	14911
I	554395	555023	+	14911
I	555098	555144	+	14911
I	555332	555381	+	14911
I	555766	555818	+	14911
I	557573	558403	+	14751
I	558544	559506	+	14751
I	559664	559705	+	14751
I	559868	560701	+	14751
I	560799	561400	+	14751
I	562870	562919	+	16938
I	563120	563163	+	16938
I	563331	563373	+	16938
I	563458	563506	+	16938
I	563581	564608	+	16938
I	565545	565692	-	14515
I	565881	566240	-	14515
I	572605	572888	-	14673
I	572994	573639	-	14673
I	573894	574144	-	14673
I	574074	574144	-	14673
I	574663	574929	-	14673
I	582626	582669	-	17112
I	582885	583578	-	17112
I	585230	585274	+	17278
I	586134	587153	-	14703
I	587279	587332	-	14703
I	587659	588628	-	14703
I	588758	588813	-	14703
I	588873	588927	-	14703
I	589059	590157	-	14703
I	590347	591265	-	14703
I	590347	591534	-	14703
I	591305	591534	-	14703
I	591608	591741	-	14703
I	591861	591936	-	14703
I	592123	592440	-	14703
I	592517	592571	-	14703
I	592693	593228	-	14703
I	593494	593536	-	14703
I	593736	595185	-	14703
I	595959	596333	-	14703
I	596696	597635	-	14703
I	597826	597884	-	14703
I	597972	598560	-	14703
I	598660	601169	-	14703
I	601376	601418	-	14703
I	601543	601603	-	14703
I	601772	603125	-	14703
I	603282	603374	-	14703
I	603475	603523	-	14703
I	603587	604329	-	14703
I	604594	604894	-	14703
I	605140	606568	-	14703
I	606853	607360	-	14703
I	615002	615820	-	16553
I	616115	623626	-	16553
I	618358	618414	+	16552
I	618669	618712	+	16552
I	618913	618958	+	16552
I	619019	619068	+	16552
I	619188	619246	+	16552
I	619690	619737	+	16552
I	620025	620069	+	16552
I	620467	620512	+	16552
I	621169	621214	+	16552
I	621624	621707	+	16926
I	621793	621845	+	16926
I	621971	622022	+	16926
I	622220	622284	+	16926
I	622432	624219	+	16926
I	623717	624217	-	16553
I	624376	625363	-	16553
I	625473	625521	-	16553
I	625630	627137	-	16553
I	627364	629343	-	16553
I	631286	633890	-	16927
I	634798	636233	-	16927
I	637011	637064	+	16925
I	637175	637249	+	16925
I	637338	637396	+	16925
I	637707	637763	+	16925
I	638249	645450	+	16924
I	642997	645450	+	16924
I	645568	647806	+	16924
I	645737	645782	-	16928
I	645985	647004	-	16928
I	647071	647120	-	16928
I	648075	648711	+	16924
I	649005	649592	+	16924
I	649749	652007	+	16924
I	652374	653677	+	16924
I	654228	654281	+	16923
I	655060	656559	+	16923
I	656747	658380	+	16923
I	660277	661313	-	16929
I	661921	662931	-	16929
I	663015	663065	-	16929
I	663383	663442	-	16929
I	664501	664547	-	16930
I	665040	665087	-	16930
I	665188	665890	-	16930
I	666121	666165	-	16930
I	666283	666629	-	16930
I	666283	666695	-	16930
I	667877	668760	-	17123
I	667877	671803	-	17123
I	668896	669345	-	17123
I	669570	671803	-	17123
I	671994	672913	-	17123
I	673232	680420	+	16787
I	673259	674165	-	17123
I	680257	680420	+	16787
I	680557	681313	+	16787
I	681431	681489	+	16787
I	681642	682931	+	16787
I	683090	683226	+	16787
I	683154	683226	+	16787
I	684065	684111	-	16786
I	684230	685381	-	16786
I	685485	685544	-	16786
I	686410	686482	-	16786
I	688300	688369	+	16780
I	688599	689020	+	16780
I	689322	690296	+	16780
I	691061	691112	+	16780
I	692371	692596	-	16783
I	692685	693510	-	16783
I	693848	694580	-	16783
I	694651	694831	-	16783
I	695325	696677	-	16781
I	697009	698052	-	16781
I	697009	698094	-	16781
I	700787	701755	-	16782
I	701864	702248	-	16782
I	703986	704418	-	16782
I	704551	706418	-	16782
I	706665	707945	-	16782
I	708271	710038	-	16782
I	710266	711730	-	16782
I	711996	713215	-	16782
I	713649	715473	-	16782
I	715643	715724	-	16782
I	718239	718287	-	14923
I	718365	718656	-	14923
I	719438	719497	-	14923
I	719602	719650	-	14923
I	720254	720297	+	14880
I	720433	720485	+	14880
I	720600	720643	+	14880
I	720785	720827	+	14880
I	720940	722102	+	14880
I	722202	722243	+	14880
I	722356	724569	+	14880
I	724767	725108	+	14880
I	725226	725285	+	14880
I	725393	726500	+	14880
I	726871	730280	+	14880
I	730533	730835	+	14880
I	731117	731983	-	17116
I	732326	733132	-	17116
I	733571	734484	-	17116
I	734564	734608	-	17116
I	734873	734964	-	17116
I	735074	735123	-	17116
I	735261	735764	-	17116
I	736027	736265	-	17116
I	741008	741725	+	17279
I	742076	742808	-	14539
I	743169	743212	-	14539
I	743525	745292	-	14539
I	745947	746745	+	14540
I	746910	746954	+	14540
I	747341	748173	+	14540
I	748593	749897	-	16785
I	749996	750045	-	16785
I	750168	750220	-	16785
I	750306	750570	-	16785
I	750846	752267	-	16785
I	752554	753701	-	16785
I	753843	754060	-	16785
I	754137	754452	-	16785
I	754590	754997	-	16785
I	755080	756869	-	16785
I	757443	758615	+	16784
I	758893	758947	+	16784
I	759054	759696	+	16784
I	759798	760317	+	16784
I	760988	761043	-	16660
I	761368	761619	-	16660
I	761718	761793	-	16660
I	763825	765137	+	16661
I	765275	765431	+	16661
I	765646	766047	+	16661
I	766150	766325	+	16661
I	766446	766526	+	16661
I	766642	767582	+	16661
I	767735	768164	+	16661
I	768225	768273	+	16661
I	768449	768499	+	16661
I	768629	768798	+	16661
I	768629	770461	+	16661
I	771059	771450	+	16659
I	771567	771805	+	16659
I	771912	771967	+	16659
I	772155	773163	+	16659
I	773386	773434	+	16659
I	773547	773699	+	16659
I	773988	774967	+	16659
I	775065	775109	+	16659
I	775573	776163	+	16659
I	803475	804344	+	17039
I	804423	804469	+	17039
I	804896	805599	+	17039
I	805881	810860	+	17039
I	811084	812701	+	17039
I	812750	819365	+	17039
I	819423	820263	+	17039
I	820445	823092	+	17039
I	823271	824609	+	17039
I	824763	827629	+	17039
I	827843	828024	+	17039
I	828726	829811	+	17039
I	829927	831108	+	17039
I	831723	831776	+	17039
I	832821	832889	+	17039
I	833134	833182	+	17039
I	833273	834539	+	17039
I	838109	838154	+	17038
I	838323	838542	+	17038
I	839128	839676	+	17038
I	840093	840139	+	17038
I	840761	841217	+	17038
I	841581	841623	+	17038
I	841977	842545	-	17040
I	842675	842716	-	17040
I	842862	842914	-	17040
I	843098	843712	-	17040
I	844013	844060	-	17040
I	844340	845613	-	17040
I	845762	845820	-	17040
I	845762	845929	-	17040
I	846000	846082	-	17040
I	846143	846595	-	17040
I	853488	853560	+	17015
I	853627	853696	+	17015
I	853770	853827	+	17015
I	853931	853985	+	17015
I	854105	858488	+	17015
I	858836	861485	+	17015
I	861920	864403	+	17015
I	864820	865730	+	17015
I	865935	866762	+	17015
I	866859	868609	+	17015
I	868722	870193	+	17015
I	870325	871653	+	17015
I	873627	874648	-	17016
I	874743	875520	-	17016
I	876650	877705	-	17016
I	877915	878216	-	17016
I	878319	878405	-	17016
I	878458	879482	-	17016
I	879537	879591	-	17016
I	879672	881108	-	17016
I	881202	882389	-	17016
I	883165	884903	+	17014
I	883165	884914	+	17014
I	885041	886506	+	17014
I	886708	887879	+	17014
I	888059	888149	+	17014
I	888067	888149	+	17014
I	888347	889673	+	17014
I	890007	890109	-	17017
I	890180	890436	-	17017
I	890512	891321	-	17017
I	891402	891603	-	17017
I	891703	892180	-	17017
I	892275	892426	-	17017
I	892507	892563	-	17017
I	892747	894501	-	17017
I	894630	894681	-	17017
I	894855	894923	-	17017
I	894864	894923	-	17017
I	897356	898178	+	14668
I	898350	900612	+	14668
I	900801	903102	+	14668
I	903191	903252	+	14668
I	903330	903381	+	14668
I	903512	904610	+	14668
I	904845	905733	+	14668
I	907560	909241	+	17013
I	909421	909679	+	17013
I	909841	909890	+	17013
I	910134	910940	+	17013
I	912574	912624	-	17018
I	912827	914001	-	17018
I	914111	914163	-	17018
I	914350	914407	-	17018
I	914819	915979	-	17018
I	916080	916170	-	17018
I	916407	917210	-	17018
I	917414	917913	-	17018
I	917414	918778	-	17018
I	917938	918778	-	17018
I	918996	919092	-	17018
I	918996	926514	-	17018
I	918996	926811	-	17018
I	938676	940220	+	14816
I	940308	940511	+	14816
I	940584	941231	+	14816
I	941362	943665	+	14816
I	943974	944026	+	14816
I	944183	944229	+	14816
I	944343	945229	+	14816
I	945464	945511	+	14816
I	945579	945630	+	14816
I	945835	945886	+	14816
I	946014	946219	+	14816
I	946349	946397	+	14816
I	946609	947156	+	14816
I	947267	947316	+	14816
I	948792	949045	-	14801
I	949501	949773	-	14801
I	949951	950846	-	14801
I	950956	951018	-	14801
I	950968	951018	-	14801
I	951111	951174	-	14801
I	951316	952676	-	14801
I	952890	952950	-	14801
I	953093	957191	-	14801
I	964053	964113	-	16524
I	964197	966475	-	16524
I	966599	966646	-	16524
I	966734	966778	-	16524
I	966924	968234	-	16524
I	968318	968362	-	16524
I	968489	969236	-	16524
I	969839	969892	-	16525
I	969984	971459	-	16525
I	971951	972647	-	16525
I	971951	976480	-	16525
I	972004	972647	-	16525
I	972087	972647	-	16525
I	972087	976480	-	16525
I	972721	972866	-	16525
I	972938	972986	-	16525
I	990143	990520	+	16523
I	991039	991495	+	16523
I	996095	996803	+	16390
I	996907	996967	+	16390
I	997095	997136	+	16390
I	997250	1002502	+	16390
I	1002644	1003849	+	16390
I	1004090	1004700	+	16390
I	1006323	1006458	+	16389
I	1006547	1007010	+	16389
I	1007135	1007185	+	16389
I	1007272	1008079	+	16389
I	1008463	1009521	+	16389
I	1009754	1009817	+	16389
I	1009890	1010204	+	16389
I	1010292	1010591	+	16389
I	1011655	1011696	-	16388
I	1011853	1013666	-	16388
I	1014026	1014080	-	16388
I	1014026	1014101	-	16388
I	1014207	1014262	-	16388
I	1015351	1015707	-	17280
I	1016525	1016931	+	15000
I	1020035	1023902	-	16801
I	1024216	1026166	-	16801
I	1026618	1029492	-	16801
I	1029604	1029661	-	16801
I	1031084	1031994	-	14988
I	1032874	1032927	-	14988
I	1033213	1033264	-	14988
I	1034498	1034546	+	16803
I	1034645	1034690	+	16803
I	1034880	1034931	+	16803
I	1035064	1035120	+	16803
I	1035245	1035303	+	16803
I	1035397	1037311	+	16803
I	1037452	1037505	+	16803
I	1037714	1039052	+	16803
I	1039173	1039214	+	16803
I	1039173	1039223	+	16803
I	1039295	1039337	+	16803
I	1039882	1040113	+	16803
I	1040647	1040697	+	16803
I	1041691	1043355	+	16805
I	1043926	1046341	+	16805
I	1046579	1047955	+	16805
I	1049687	1050404	+	16804
I	1051130	1051915	-	16806
I	1052026	1052091	-	16806
I	1052026	1052568	-	16806
I	1052678	1052793	-	16806
I	1052855	1053594	-	16806
I	1054470	1056060	-	16807
I	1056206	1057693	-	16807
I	1057913	1059379	-	16807
I	1059544	1060449	-	16807
I	1060671	1066192	-	16807
I	1062756	1063599	+	16802
I	1064007	1064653	+	16802
I	1066326	1066391	-	16807
I	1066562	1066656	-	16807
I	1066769	1066848	-	16807
I	1069089	1069413	+	14674
I	1069576	1070367	+	14674
I	1070488	1071469	+	14674
I	1071568	1071620	+	14674
I	1071750	1071798	+	14674
I	1071934	1072672	+	14674
I	1072917	1074196	+	14674
I	1077543	1085988	+	16624
I	1084672	1085988	+	16624
I	1086205	1087249	+	16624
I	1087386	1087449	+	16624
I	1087526	1088384	+	16624
I	1088600	1088915	+	17145
I	1089041	1089089	+	17145
I	1089197	1089583	+	17145
I	1090203	1090442	-	16625
I	1090623	1091328	-	16625
I	1091455	1091506	-	16625
I	1091683	1092669	-	16625
I	1092842	1094306	-	16625
I	1094568	1095667	-	16625
I	1107631	1107683	+	17067
I	1107878	1108783	+	17067
I	1109162	1109684	+	17067
I	1110156	1111876	+	17067
I	1112472	1112933	+	17281
I	1113131	1113522	+	17281
I	1113940	1114844	+	17281
I	1128427	1129209	+	17066
I	1129395	1129805	+	17066
I	1130015	1131221	+	17066
I	1131288	1131472	+	17066
I	1136743	1137811	-	16891
I	1138142	1140157	-	16891
I	1140269	1140802	-	16891
I	1141032	1142084	-	16891
I	1142299	1143348	-	16891
I	1143540	1145714	-	16891
I	1145856	1147086	-	16891
I	1147586	1149905	-	16891
I	1150597	1152122	-	16891
I	1152281	1152633	-	16891
I	1152813	1152877	-	16891
I	1153009	1153747	-	16891
I	1155708	1155747	-	14483
I	1156890	1156970	+	14938
I	1157096	1157273	+	14938
I	1158033	1162616	+	16890
I	1163043	1164508	-	14679
I	1164727	1166225	-	14679
I	1166326	1166377	-	14679
I	1166584	1167651	-	14679
I	1167977	1169556	-	14679
I	1169801	1170669	-	14679
I	1170897	1173807	-	14679
I	1174096	1175383	-	14679
I	1175628	1175688	-	14679
I	1176622	1177877	+	14973
I	1178420	1179002	+	14973
I	1179392	1180246	+	14973
I	1181188	1182418	+	14973
I	1182504	1182871	+	14973
I	1183180	1184850	+	14973
I	1185136	1187289	+	14973
I	1187504	1189067	+	14973
I	1193443	1195742	+	16889
I	1196093	1198543	+	16889
I	1199142	1201877	+	16889
I	1202061	1207321	+	16889
I	1207737	1208574	+	16889
I	1208695	1210861	+	16889
I	1211589	1212573	+	16888
I	1212774	1213786	+	16888
I	1213980	1221046	+	16888
I	1215124	1217171	-	17233
I	1215187	1217171	-	17233
I	1218657	1218884	-	16892
I	1221245	1222676	+	16888
I	1222828	1232372	+	16888
I	1224335	1224654	-	16893
I	1224779	1225175	-	16893
I	1225536	1226619	-	16893
I	1226813	1227744	-	16893
I	1226813	1229245	-	16893
I	1232635	1233776	+	16888
I	1233884	1234492	+	16888
I	1234674	1236162	+	16888
I	1236359	1237953	+	16888
I	1238106	1239438	+	16888
I	1239640	1241099	+	16888
I	1241256	1242768	+	16888
I	1242858	1245226	+	16888
I	1245393	1247362	+	16888
I	1247591	1247778	+	16888
I	1247959	1253332	+	16888
I	1253516	1254376	+	16888
I	1254861	1257777	+	16894
I	1259672	1262351	-	14672
I	1262471	1262926	-	14672
I	1263155	1263962	-	14672
I	1263155	1264179	-	14672
I	1264021	1264756	-	14672
I	1264238	1264756	-	14672
I	1264913	1265421	-	14672
I	1265632	1266269	-	14672
I	1266433	1267579	-	14672
I	1271632	1272999	+	17295
I	1282232	1282697	+	16895
I	1282821	1283724	+	16895
I	1283831	1283900	+	16895
I	1283993	1284143	+	16895
I	1284284	1284577	+	16895
I	1284758	1284803	+	16895
I	1284865	1284906	+	16895
I	1284977	1285163	+	16895
I	1287587	1287778	+	16896
I	1305682	1306928	+	14806
I	1307154	1307859	+	14806
I	1308199	1309105	+	14806
I	1309603	1310988	+	14806
I	1311291	1312838	+	14806
I	1312938	1320039	+	14806
I	1317181	1320039	+	14806
I	1320238	1320347	+	14806
I	1320624	1321781	+	14806
I	1322332	1323278	+	14806
I	1323731	1324578	+	14806
I	1323731	1326072	+	14806
I	1325011	1326072	+	14806
I	1326610	1327887	+	14806
I	1332772	1333002	+	17146
I	1333146	1333267	+	17146
I	1333358	1333776	+	17146
I	1333952	1334006	+	17146
I	1335516	1335995	+	16611
I	1335516	1336687	+	16611
I	1336117	1336208	+	16611
I	1336159	1336208	+	16611
I	1336300	1336687	+	16611
I	1337117	1337254	+	17152
I	1337373	1337936	+	17152
I	1338996	1339275	+	17153
I	1339371	1339429	+	17153
I	1339567	1339630	+	17153
