Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
WBGene00000110,alh-4,0.06807518882155011,0.21342354339508374,0.24911097537178406,0.05868951479806705,-0.21342354339508374,0.24911097537178406
WBGene00000111,alh-5,0.009875802586515022,1.496532389391918,0.00000546731075141818,0.0034363660436464525,-1.496532389391918,0.00000546731075141818
WBGene00000139,amx-3,0.019902380785037907,1.501986819484027,0.0000000006955027398091074,0.006963162772652022,-1.501986819484027,0.0000000006955027398091074
WBGene00000142,aos-1,0.028421202863482164,-0.8900416457632314,0.0000007668454002812498,0.05272108956436532,0.8900416457632314,0.0000007668454002812498
WBGene00000144,apc-10,0.002713961016141533,-2.6379686461964926,0.0000000000000000000012587259201421023,0.01727226090359138,2.6379686461964926,0.0000000000000000000012587259201421023
WBGene00000146,ape-1,0.1403720947793204,-0.26632629187231105,0.10569709710352823,0.16883408956547177,0.26632629187231105,0.10569709710355542
WBGene00000159,aps-1,0.08051417681219881,-1.024576583127954,0.00000000018186769104617804,0.16386040187072032,1.024576583127954,0.00000000018186769104611538
WBGene00000168,apx-1,0.022842505219191237,-0.7694194998241697,0.00016790478094823644,0.0389756253897795,0.7694194998241697,0.00016790478094823644
WBGene00000172,aqp-4,0.207919568958843,4.863689482071883,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000002941924858748117,0.00705359345801114,-4.863689482071883,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000002941924858748117
WBGene00000173,aqp-5,0.002412409792125807,3.7819346082541667,0.0000012149120275804538,0.00009043068535911718,-3.7819346082541667,0.0000012149120275804538
WBGene00000174,aqp-6,0.010177353810530749,0.08353634374490593,0.8347529398417677,0.00958565264806642,-0.08353634374490593,0.8347529398417677
WBGene00000200,arx-2,0.060837959445172694,-0.8521755417960772,0.0000002426290165586787,0.10987328271132737,0.8521755417960772,0.0000002426290165586787
WBGene00000214,asp-1,1.2414110014667394,4.841036376480803,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003488377295994785,0.04322586760165801,-4.841036376480803,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003488377295994785
WBGene00000215,asp-2,0.22895276683393986,4.56497965699665,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026322159635481293,0.00958565264806642,-4.56497965699665,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026322159635481293
WBGene00000218,asp-5,0.289338399443089,4.632828078319409,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006641812917452409,0.011575127725967,-4.632828078319409,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006641812917452409
WBGene00000219,asp-6,0.28142267981267616,4.917546173938696,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002578338011559267,0.009223929906629952,-4.917546173938696,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002578338011559267
WBGene00000226,atl-1,0.04146329330216231,-1.022284273384888,0.000000002220911099309087,0.08428139875469721,1.022284273384888,0.000000002220911099309087
WBGene00000228,atn-1,0.1365273166731199,1.0140132690543116,0.000000003678141744896649,0.06755172196326054,-1.0140132690543116,0.000000003678141744896649
WBGene00000233,avr-15,0.026461119907379947,2.1308829170752386,0.000000000000002463134073012403,0.005968425233701734,-2.1308829170752386,0.000000000000002463134073012403
WBGene00000244,bbs-8,0.06000869357912945,1.661730885220062,0.00000000000000005355107052956752,0.01890001324005549,-1.661730885220062,0.00000000000000005355107052956752
WBGene00000249,bir-1,0.07086453764369559,-1.7783352740161673,0.00000000000000000000000000009199440742233879,0.2432585436160252,1.7783352740161673,0.00000000000000000000000000009199440742233879
WBGene00000250,bir-2,0.005201758614271272,-1.6954189183803932,0.000000000006984856135865325,0.01700096884751403,1.6954189183803932,0.000000000006984856135865325
WBGene00000257,bmk-1,0.033095246835725914,-3.3572329976226443,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000017694100031462033,0.33983851557956235,3.3572329976226443,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000017694100031462033
WBGene00000285,cal-1,0.04591117385639427,2.6151664899990372,0.000000000000000000000000000000046991696006914164,0.0074153161994476085,-2.6151664899990372,0.000000000000000000000000000000046991696006914164
WBGene00000298,cat-4,0.012212824572636899,1.4715587990115822,0.0000005019552134043297,0.004340672897237625,-1.4715587990115822,0.0000005019552134043297
WBGene00000302,cav-2,0.06596433025344003,4.020474452167212,0.000000000000000000000000000000000000000000000000000000000327899573532277,0.003978950155801156,-4.020474452167212,0.000000000000000000000000000000000000000000000000000000000327899573532277
WBGene00000373,cyp-14A5,0.022842505219191237,2.102824952977458,0.00000000000012782727425818533,0.005244979750828796,-2.102824952977458,0.00000000000012782727425818533
WBGene00000387,cdc-25.2,0.09740104535707945,-1.971030003228973,0.000000000000000000000000000000000011200110258339629,0.3820696456422701,1.971030003228973,0.000000000000000000000000000000000011200110258339629
WBGene00000412,cdr-1,0.016208378290845267,5.17049989617182,0.0000000000000000000000000000018548907050083256,0.00036172274143646873,-5.17049989617182,0.0000000000000000000000000000018548907050083256
WBGene00000445,ceh-22,0.0766693987059983,0.4835096287157259,0.012609484670647772,0.05480099532762501,-0.4835096287157259,0.012609484670647772
WBGene00000447,ceh-24,0.019902380785037907,1.3279574197089774,0.000007177101342076562,0.007867469626243195,-1.3279574197089774,0.000007177101342076562
WBGene00000449,ceh-27,0.08134344267824206,-2.0346579877482744,0.0000000000000000000000000000000005007155694079736,0.33350836760442415,2.0346579877482744,0.0000000000000000000000000000000005007155694079736
WBGene00000453,ceh-32,0.16306382438650377,-1.2153648961439951,0.00000000000008607762231785346,0.3787237102839827,1.2153648961439951,0.00000000000008607762231785346
WBGene00000454,ceh-33,0.022691729607183374,2.390982727499636,0.0000000000000000006157851293847563,0.004250242211878507,-2.390982727499636,0.0000000000000000006157851293847563
WBGene00000455,ceh-34,0.20309474937459138,-0.4847754557230253,0.004052561813280682,0.28422364408370526,0.4847754557230253,0.004052561813280682
WBGene00000477,cft-1,0.007161841570373489,1.863071370979573,0.000002052377709760862,0.0018990443925414606,-1.863071370979573,0.000002052377709760862
WBGene00000478,cfz-2,0.11715265053010951,-0.6660867246112558,0.00003565911073745502,0.18592548909834491,0.6660867246112558,0.00003565911073744887
WBGene00000480,cgp-1,0.062421103371255254,-0.11990031712280791,0.514915190960209,0.06782301401933788,0.11990031712280791,0.514915190960209
WBGene00000488,che-7,0.02977818337155293,2.8433351529183097,0.0000000000000000000000000011937299343077866,0.0040693808411602726,-2.8433351529183097,0.0000000000000000000000000011937299343077866
WBGene00000490,che-11,0.05789783501101937,1.5105990856405036,0.000000000000013924127798492721,0.02025647352044225,-1.5105990856405036,0.000000000000013924127798492721
WBGene00000491,che-12,0.04221717136220162,1.9505342122299112,0.00000000000000000015847523235195202,0.010851682243094062,-1.9505342122299112,0.00000000000000000015847523235195202
WBGene00000498,chk-1,0.009574251362499297,-3.2806596899175124,0.0000000000000000000000000000000000000000000000000000000000000014956538413981753,0.0936861900320454,3.2806596899175124,0.0000000000000000000000000000000000000000000000000000000000000014956538413981753
WBGene00000499,chk-2,0.0023370219861218755,-0.16935010671280537,0.8050135476570749,0.002622489875414398,0.16935010671280537,0.8050135476570749
WBGene00000514,ckb-4,0.027064222355411397,-0.23413078804579168,0.2397551329638865,0.03183160124640925,0.23413078804579168,0.2397551329638865
WBGene00000521,cky-1,0.056465466696944674,2.19025519131843,0.0000000000000000000005282940823288758,0.012298573208839937,-2.19025519131843,0.0000000000000000000005282940823288758
WBGene00000533,clh-6,0.015152949006790225,-0.7940725872325087,0.00009809504098354261,0.0263153294395031,0.7940725872325087,0.00009809504098354261
WBGene00000534,cpi-2,0.9726534730627239,-0.25461144598918306,0.10676278160859524,1.1604065545281916,0.25461144598918306,0.10676278160860728
WBGene00000539,cln-3.1,0.007764944018404942,3.437980207036805,0.0000000000000011725289385999978,0.0006330147975138203,-3.437980207036805,0.0000000000000011725289385999978
WBGene00000541,cln-3.3,0.013117478244684075,2.8668235058406806,0.00000000000000000070170527962440955,0.0017181830218232262,-2.8668235058406806,0.00000000000000000070170527962440955
WBGene00000552,cmd-1,0.7409867452126424,0.7354872476654962,0.000002491454131274724,0.4450094026522156,-0.7354872476654962,0.000002491454131274724
WBGene00000554,cnb-1,0.44403417736315637,1.557069087195739,0.00000000000000000000016823239753760566,0.15083838317900744,-1.557069087195739,0.00000000000000000000016823239753760566
WBGene00000555,cnc-1,0.0003015512240157259,0.4745060830619199,0.7384627755142159,0.00018086137071823436,-0.4745060830619199,0.7384627755142159
WBGene00000556,cnc-2,0.0020354707621061496,2.544895410953318,0.0003598658705497226,0.00027129205607735155,-2.544895410953318,0.0003598658705497226
WBGene00000557,cnc-3,0.04628811288641392,1.8522359696176327,0.000000000000027945565382084786,0.012750726635635522,-1.8522359696176327,0.000000000000027945565382084786
WBGene00000558,cnc-4,0.15446961450205557,2.0771705855165346,0.000000000000000000000786184963374475,0.03653399688508334,-2.0771705855165346,0.000000000000000000000786184963374475
WBGene00000559,cnc-5,0.00015077561200786295,1.3225029896168685,0.5522101753080773,0,-1.3225029896168685,0.5522101753080773
WBGene00000562,cng-1,0.016585317320864924,1.437980207036806,0.00000028032668124148285,0.006058855919060851,-1.437980207036806,0.00000028032668124148285
WBGene00000592,coh-3,0.002713961016141533,-1.8603610675329403,0.0000000007746107387643041,0.010037806074862007,1.8603610675329403,0.0000000007746107387643041
WBGene00000599,col-10,0.024425649145273797,2.622404778174233,0.000000000000000000000538704622126497,0.0038885194704420386,-2.622404778174233,0.000000000000000000000538704622126497
WBGene00000601,col-12,0.051112932470665534,2.787256248522361,0.0000000000000000000000016941250230584928,0.007324885514088491,-2.787256248522361,0.0000000000000000000000016941250230584928
WBGene00000602,col-13,0.004297104942224093,2.7881665619656815,0.0000003923217788891919,0.0005425841121547031,-2.7881665619656815,0.0000003923217788891919
WBGene00000614,col-37,0.00015077561200786295,1.3225029896168685,0.5926781930094802,0,-1.3225029896168685,0.5926781930094802
WBGene00000620,col-43,0.0034678390761808476,1.204666499323011,0.006231408140533206,0.001446890965745875,-1.204666499323011,0.006231408140533206
WBGene00000712,col-139,0.00007538780600393147,0.7375404888957124,1,0,-0.7375404888957124,1
WBGene00000713,col-140,0.0012062048960629036,2.2400408294248972,0.013461509972659415,0.00018086137071823436,-2.2400408294248972,0.013461509972659415
WBGene00000714,col-141,0.002789348822145464,1.178113080281694,0.015078216442976019,0.0011755989096685234,-1.178113080281694,0.015078216442976019
WBGene00000715,col-142,0.0015831439260825609,2.1969721075330106,0.0018819478167041894,0.00027129205607735155,-2.1969721075330106,0.0018819478167041894
WBGene00000716,col-143,0.0008292658660432462,3.3225029896168685,0.0026739050468323248,0,-3.3225029896168685,0.0026739050468323248
WBGene00000717,col-144,0.012363600184644762,2.1038627031415293,0.00000000003156456861129902,0.0028033512461326324,-2.1038627031415293,0.00000000003156456861129902
WBGene00000718,col-145,0.008443434272440325,2.972756950589745,0.000000000021806262578574498,0.000994737538950289,-2.972756950589745,0.000000000021806262578574498
WBGene00000719,col-146,0.010177353810530749,3.12456361200496,0.000006886989631467919,0.0010851682243094062,-3.12456361200496,0.000006886989631467919
WBGene00000720,col-147,0.02306866863720303,3.999635334265893,0.0000000000000000000000010443670194824333,0.0013564602803867577,-3.999635334265893,0.0000000000000000000000010443670194824333
WBGene00000721,col-148,0.0020354707621061496,1.9599329102321619,0.0014790349972279833,0.00045215342679558586,-1.9599329102321619,0.0014790349972279833
WBGene00000722,col-149,0.0008292658660432462,1.3225029896168685,0.16564543545174398,0.00027129205607735155,-1.3225029896168685,0.16564543545174398
WBGene00000723,col-150,0.00565408545029486,2.526036383702002,0.0018964152821477382,0.0009043068535911717,-2.526036383702002,0.0018964152821477382
WBGene00000724,col-151,0.0008292658660432462,2.3225029896168685,0.014425653392871014,0.00009043068535911718,-2.3225029896168685,0.014425653392871014
WBGene00000725,col-152,0.0008292658660432462,2.3225029896168685,0.014425653392871014,0.00009043068535911718,-2.3225029896168685,0.014425653392871014
WBGene00000726,col-153,0.005277146420275203,-0.3415310820954849,0.4162395401477945,0.006691870716574671,0.3415310820954849,0.4162395401477945
WBGene00000727,col-154,0.01439907094675091,2.7375404888957133,0.00000000000007926908779119851,0.002079905763259695,-2.7375404888957133,0.00000000000007926908779119851
WBGene00000728,col-155,0.013192866050688007,3.0270471060906985,0.00000000000013390753753643172,0.001537321651104992,-3.0270471060906985,0.00000000000013390753753643172
WBGene00000729,col-156,0.0006784902540353832,0.05946858378307596,1,0.0006330147975138203,-0.05946858378307596,1
WBGene00000730,col-157,0.004146329330216231,2.544895410953317,0.0000033808130589820767,0.0006330147975138203,-2.544895410953317,0.0000033808130589820767
WBGene00000731,col-158,0.0015831439260825609,1.875044012645649,0.007868138713727376,0.00036172274143646873,-1.875044012645649,0.007868138713727376
WBGene00000732,col-159,0.011534334318601515,2.544895410953318,0.0009467953259763883,0.0018990443925414606,-2.544895410953318,0.0009467953259763883
WBGene00000733,col-160,0.025254915011317044,4.042395070424134,0.000000000000000000000018633939912485612,0.001446890965745875,-4.042395070424134,0.000000000000000000000018633939912485612
WBGene00000734,col-161,0.00037693903001965735,1.3225029896168685,0.2998121309592627,0.00009043068535911718,-1.3225029896168685,0.2998121309592627
WBGene00000735,col-162,0.0015831439260825609,0.8750440126456489,0.1418545409892477,0.0008138761682320545,-0.8750440126456489,0.1418545409892477
WBGene00000736,col-163,0.0002261634180117944,1.7375404888957124,0.30040752537255655,0,-1.7375404888957124,0.30040752537255655
WBGene00000766,coq-6,0.018620788082971074,-0.5274317211795729,0.009224516038863678,0.0268579135516578,0.5274317211795729,0.009224516038863678
WBGene00000776,cpl-1,1.4089227064074752,2.4182392694403747,0.000000000000000000000000000000000000000000000091767050401879,0.26351501713646747,-2.4182392694403747,0.00000000000000000000000000000000000000000000009176705040184248
WBGene00000781,cpr-1,0.00768955621240101,4.839078515357776,0.00000000000000000007607894505452033,0.00018086137071823436,-4.839078515357776,0.00000000000000000007607894505452033
WBGene00000782,cpr-2,0.00015077561200786295,0.3225029896168685,1,0.00009043068535911718,-0.3225029896168685,1
WBGene00000783,cpr-3,0.015756051454821677,5.129857911674474,0.00000000000000000000000000000000006191865144450946,0.00036172274143646873,-5.129857911674474,0.00000000000000000000000000000000006191865144450946
WBGene00000784,cpr-4,0.02721499796741926,4.237386375978918,0.00000000000000000007977027554587508,0.0013564602803867577,-4.237386375978918,0.00000000000000000007977027554587508
WBGene00000785,cpr-5,0.043197212840252734,4.654519902127816,0.0000000000000000000000000000000000000000000010806028400690309,0.001627752336464109,-4.654519902127816,0.0000000000000000000000000000000000000000000010806028400690309
WBGene00000789,cpz-2,0.2520214354711429,4.150278872084969,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000004330147053578529,0.01410718691602228,-4.150278872084969,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000004330147053578529
WBGene00000795,crn-2,0.017037644156888514,-0.6550795442755328,0.0012099323327127722,0.0268579135516578,0.6550795442755328,0.0012099323327127722
WBGene00000802,crt-1,3.181742352395928,-0.8847406976216223,0.000000004999076455502985,5.875010335725766,0.8847406976216223,0.000000004999076455502985
WBGene00000813,csn-1,0.034678390761808474,-1.715332765657498,0.0000000000000000000000036376631650356555,0.11403309423784676,1.715332765657498,0.0000000000000000000000036376631650356555
WBGene00000838,cul-3,0.03814622983798932,-1.426364693605628,0.000000000000000028065659494145574,0.102638827882598,1.426364693605628,0.000000000000000028065659494145574
WBGene00000840,cul-5,0.07063837422568378,-0.9898575129762115,0.0000000009905534368335556,0.14034842367734987,0.9898575129762115,0.0000000009905534368335556
WBGene00000859,cwp-1,0.0012062048960629036,1.2400408294248972,0.07406537196300413,0.00045215342679558586,-1.2400408294248972,0.07406537196300413
WBGene00000860,cwp-2,0.0016585317320864923,2.6761399442315703,0.001327758014441707,0.00018086137071823436,-2.6761399442315703,0.001327758014441707
WBGene00000861,cwp-3,0.0003015512240157259,2.059468583783076,0.1643695773848785,0,-2.059468583783076,0.1643695773848785
WBGene00000862,cwp-4,0.008669597690452118,2.3475939705797,0.00000017524886158272082,0.001627752336464109,-2.3475939705797,0.00000017524886158272082
WBGene00000868,cyb-3,0.24425649145273795,-2.2352740769696977,0.000000000000000000000000000000000000000000000033824154658332754,1.1503687484533296,2.2352740769696977,0.000000000000000000000000000000000000000000000033824154658332754
WBGene00000876,cyl-1,0.07101531325570344,-1.4264226023641307,0.0000000000000000004815714248901119,0.19098960747845548,1.4264226023641307,0.0000000000000000004815714248901119
WBGene00000877,cyn-1,0.14142752406337544,0.30341439358718025,0.07199689137180115,0.11457567835000146,-0.30341439358718025,0.07199689137178276
WBGene00000879,cyn-3,0.43265061865656274,-0.4736779737047736,0.0022921481772854137,0.6008214735259745,0.4736779737047736,0.002292148177284893
WBGene00000883,cyn-7,0.7257584083998483,-0.4869482203624878,0.0016178626778879921,1.01716434891935,0.4869482203624878,0.0016178626778879017
WBGene00000893,cyn-17,0.2856443969488963,2.9816664321794426,0.00000000000000000000000000000000000000000004438905518289113,0.03608184345828775,-2.9816664321794426,0.00000000000000000000000000000000000000000004438905518289113
WBGene00000907,daf-11,0.026310344295372084,2.6651896446710293,0.00000000000003977448910399346,0.0040693808411602726,-2.6651896446710293,0.00000000000003977448910399346
WBGene00000915,hsp-90,1.809533507512367,-0.11820877927449092,0.47189123753833473,1.964064055314666,0.11820877927449092,0.47189123753833473
WBGene00000920,daf-28,0.0019600829561022184,1.170499896171819,0.06963399777346096,0.0008138761682320545,-1.170499896171819,0.06963399777346096
WBGene00000936,dbl-1,0.01583143926082561,1.5759966282410574,0.0000000014032902821117667,0.005244979750828796,-1.5759966282410574,0.0000000014032902821117667
WBGene00000940,dcs-1,0.03211520535767481,-1.267518645596296,0.0000000000002355013307617265,0.0774086666674043,1.267518645596296,0.0000000000002355013307617265
WBGene00000951,deg-3,0.005955636674310586,2.1525779881745573,0.0000015923431048973735,0.0012660295950276406,-2.1525779881745573,0.0000015923431048973735
WBGene00000955,des-2,0.007161841570373489,2.1525779881745573,0.0000009145993562572525,0.001537321651104992,-2.1525779881745573,0.0000009145993562572525
WBGene00000976,dhs-13,0.02661189551938781,-0.8689954237737938,0.000001988643281891964,0.04865170872320504,0.8689954237737938,0.000001988643281891964
WBGene00000977,dhs-14,0.02058087103907329,4.83557257185624,0.00000000000000000000000000000000000000020943195182810166,0.0006330147975138203,-4.83557257185624,0.00000000000000000000000000000000000000020943195182810166
WBGene00000978,dhs-15,0.0030909000461611905,3.129857911674474,0.0000003383547035828934,0.00027129205607735155,-3.129857911674474,0.0000003383547035828934
WBGene00000979,dhs-16,0.03317063464172985,2.079231838604506,0.000000000000000008912703926269145,0.007777038940884077,-2.079231838604506,0.000000000000000008912703926269145
WBGene00000980,dhs-17,0.0486251348725358,1.9436478266446713,0.0000000000000000004998580568946411,0.012569865264917287,-1.9436478266446713,0.0000000000000000004998580568946411
WBGene00000981,dhs-18,0.10961386992971636,2.760528149427103,0.000000000000000000000000000000000000000017892854685833207,0.01609666199392286,-2.760528149427103,0.000000000000000000000000000000000000000017892854685833207
WBGene00000982,dhs-19,0.06166722531121594,-0.37100949711174414,0.03043368026359449,0.07975986448674136,0.37100949711174414,0.03043368026359449
WBGene00000983,dhs-20,0.023219444249210894,3.839078515357776,0.0000000000000000000000000000006124117084388957,0.001537321651104992,-3.839078515357776,0.0000000000000000000000000000006124117084388957
WBGene00000984,dhs-21,0.10320590641938218,2.268757417845343,0.000000000000000000000000000000018917621062993598,0.021341641744751654,-2.268757417845343,0.000000000000000000000000000000018917621062993598
WBGene00000985,dhs-22,0.06453196193936533,-0.7493285526974209,0.000005717417923919608,0.10851682243094062,0.7493285526974209,0.000005717417923919608
WBGene00000986,dhs-23,0.007915719630412805,2.2955359420166,0.0000001775591167639924,0.001537321651104992,-2.2955359420166,0.0000001775591167639924
WBGene00000987,dhs-24,0.02163630032312833,-0.32135320015785496,0.12774814751185393,0.027038774922376035,0.32135320015785496,0.12774814751185393
WBGene00001021,dnj-3,0.004674043972243751,-1.1678226369662106,0.00002003945006184307,0.01058039018701671,1.1678226369662106,0.00002003945006184307
WBGene00001037,dnj-19,0.21138740803502384,-0.681349335878737,0.000012482469873125688,0.3390246394113303,0.681349335878737,0.000012482469873125688
WBGene00001040,dnj-22,0.026385732101376014,-2.237584842465257,0.000000000000000000000000000000000000019212893319476674,0.12470391511022258,2.237584842465257,0.000000000000000000000000000000000000019212893319476674
WBGene00001043,dnj-25,0.06505967658139286,0.40496514980884246,0.023853620019492296,0.04910386215000063,-0.40496514980884246,0.023853620019492296
WBGene00001053,dop-2,0.008971148914467845,2.3225029896168703,0.0000000005902920131822472,0.0017181830218232262,-2.3225029896168703,0.0000000005902920131822472
WBGene00001054,dpf-1,0.036261534687891034,2.5419053683475052,0.00000000000000000000000011725421498483597,0.006149286604419968,-2.5419053683475052,0.00000000000000000000000011725421498483597
WBGene00001062,dpr-1,0.0008292658660432462,2.3225029896168685,0.021907467205175283,0.00009043068535911718,-2.3225029896168685,0.021907467205175283
WBGene00001073,dpy-11,0.33547573671749503,-0.058798424464227006,0.739621921892202,0.3494241682276288,0.058798424464227006,0.739621921892202
WBGene00001080,dpy-21,0.17218574891297947,-0.7237840165745411,0.0000037913212676596093,0.28440450545442353,0.7237840165745411,0.0000037913212676613402
WBGene00001088,dpy-30,0.2588817258175007,-1.220701098581144,0.0000000000000015985724873110939,0.603443963401389,1.220701098581144,0.0000000000000015985724873115482
WBGene00001089,dre-1,0.16773786835874752,0.681605217130183,0.0000275899813040141,0.10453787227513946,-0.681605217130183,0.0000275899813040141
WBGene00001095,dars-2,0.010855844064566132,-1.03091765267403,0.0000017650669221184196,0.022245948598342825,1.03091765267403,0.0000017650669221184196
WBGene00001109,dsl-7,0.05442999593483852,1.7924488299981034,0.0000000000000019211631830758934,0.01564450856712727,-1.7924488299981034,0.0000000000000019211631830758934
WBGene00001110,duo-1,0.0031662878521651217,-2.4136235844379383,0.0000000000000000003007480001149836,0.017181830218232264,2.4136235844379383,0.0000000000000000003007480001149836
WBGene00001137,eat-6,0.9227467454881212,2.2821753263257865,0.000000000000000000000000000000000000000000008470225501016394,0.18963314719806873,-2.2821753263257865,0.000000000000000000000000000000000000000000008470225501019763
WBGene00001150,ech-1.1,0.02872275408749789,0.29260150390300765,0.15320960026285016,0.02342154750801135,-0.29260150390300765,0.15320960026285016
WBGene00001152,ech-3,0.050962156858657674,1.2157400088649295,0.00000000009147458032510446,0.021884225856906355,-1.2157400088649295,0.00000000009147458032510446
WBGene00001161,efl-1,0.03686463713592249,-2.0698144331618913,0.000000000000000000000000000000000040316803053312303,0.15499819470552684,2.0698144331618913,0.000000000000000000000000000000000040316803053312303
WBGene00001170,egl-1,0.02404871011525414,-0.5915831073958531,0.01564840999350979,0.03626270482900599,0.5915831073958531,0.01564840999350979
WBGene00001171,egl-2,0.02005315639704577,2.016876707058608,0.000000000000004748027901625577,0.004883257009392327,-2.016876707058608,0.000000000000004748027901625577
WBGene00001172,egl-3,0.06000869357912945,1.7035510609146893,0.000000000000000004829577702967293,0.018357429127900785,-1.7035510609146893,0.000000000000000004829577702967293
WBGene00001177,egl-8,0.20045617616445377,1.7996014570279648,0.00000000000000000000000006464172075995774,0.05751391588839853,-1.7996014570279648,0.00000000000000000000000006464172075995774
WBGene00001178,egl-9,0.07455854013788822,0.6916457229250637,0.00007281198274142955,0.04611964953314976,-0.6916457229250637,0.00007281198274142955
WBGene00001179,egl-10,0.07124147667371523,0.5173283536639515,0.0030496334952241776,0.04973687694751445,-0.5173283536639515,0.0030496334952241776
WBGene00001210,egl-46,0.10245202835934286,-1.9171376553520942,0.00000000000000000000000000000005019625703582137,0.38713376402238064,1.9171376553520942,0.00000000000000000000000000000005019625703582709
