Feature,Normalized.Dispersion
WBGene00001563,-0.19661793730524627
WBGene00001564,0.7459843025845055
WBGene00001578,-0.5000887314936131
WBGene00001581,7.582411993926897
WBGene00001591,5.28214186638361
WBGene00001593,4.660672646085034
WBGene00001616,9.794493624855688
WBGene00001629,1.1370625907239742
WBGene00001632,-0.9132332207993712
WBGene00001645,0.017875986617286753
WBGene00001646,-1.3001447466787663
WBGene00001663,-0.2723837148188999
WBGene00001664,2.1831440262111363
WBGene00001665,0.6882803874748844
WBGene00001670,-0.7945871903785056
WBGene00001671,9.041561385780687
WBGene00001672,-0.15157508698032923
WBGene00001675,0.6371328773469186
WBGene00001691,1.4825587810274077
WBGene00001694,16.171385200518134
WBGene00001695,12.015126398189139
WBGene00001697,0.2627745085712598
WBGene00001698,-1
WBGene00001700,-1.4078509938494341
WBGene00001701,15.453869237785739
WBGene00001710,132.34043365457845
WBGene00001711,37.05464079493951
WBGene00001712,1.766197209636391
WBGene00001714,23.135803306543497
WBGene00001716,14.761685920881382
WBGene00001717,0.5977506040114373
WBGene00001718,1.089755828028947
WBGene00001719,7.225353801148849
WBGene00001721,98.60094106128939
WBGene00001722,13.867897968799218
WBGene00001723,9.043840258706716
WBGene00001726,0.14934028370824037
WBGene00001727,13.061427556095321
WBGene00001732,-1.0736691174852926
WBGene00001736,6.26394257886536
WBGene00001738,15.762299480696127
WBGene00001739,1.0325203683160875
WBGene00001747,-0.7137147828016095
WBGene00001758,34.3531612393879
WBGene00001769,9.17037048678002
WBGene00001770,-0.7918460281585197
WBGene00001771,0.4767144438188064
WBGene00001781,5.917336639935251
WBGene00001785,1.4189725882971063
WBGene00001786,-0.16296324239954063
WBGene00001789,-2.5252913184629233
WBGene00001792,-0.24050975192782534
WBGene00001808,-1.1254440179781904
WBGene00001813,-0.012532775631582884
WBGene00001817,7.090534378477393
WBGene00001829,-0.8078887436546447
WBGene00001830,-0.7685577032330113
WBGene00001834,-1.4178112637698976
WBGene00001842,7.4086868442323315
WBGene00001851,-0.5428080602673356
WBGene00001852,0.19448333647139696
WBGene00001855,2.9920771354552254
WBGene00001857,-1.4505630003180958
WBGene00001864,-1.2660604419794097
WBGene00001874,-0.7079642345880973
WBGene00001875,-0.5405724193059946
WBGene00001876,0.18203485427692118
WBGene00001877,-1.2499586753243475
WBGene00001878,-0.5983479228446306
WBGene00001879,-0.7186090740070555
WBGene00001880,0.18130738970004992
WBGene00001881,-1.1394139003993358
WBGene00001882,-0.9944987479234285
WBGene00001891,-0.7835345848034393
WBGene00001892,-1.064743918338955
WBGene00001909,1.449574255620952
WBGene00001910,1.041572379016907
WBGene00001911,1.1624617485036226
WBGene00001913,-1.946767964176224
WBGene00001915,0.6710402874512064
WBGene00001954,3.0614084754691895
WBGene00001978,0.197404697508071
WBGene00001986,9.315724523164624
WBGene00001987,3.241379217497489
WBGene00001991,28.397188831608496
WBGene00002010,-0.6070701600427554
WBGene00002015,-4.8978302119937425
WBGene00002016,11.524567913192143
WBGene00002017,7.97817959120021
WBGene00002018,7.585391991296572
WBGene00002019,-1.4045790426898814
WBGene00002020,NaN
WBGene00002021,-0.19871135790338687
WBGene00002036,0.7249718217595609
WBGene00002055,24.270562958585977
WBGene00002061,-0.15451050737127558
WBGene00002072,-0.2570786132058134
WBGene00002078,-0.4652903784398737
WBGene00002093,35.712510442991096
WBGene00002118,0.3219295250615129
WBGene00002132,1.8955718003840283
WBGene00002133,1.577647403489272
WBGene00002148,0.07179983467233975
WBGene00002211,-1.871682721258446
WBGene00002215,-0.25888789171620163
WBGene00002241,-0.46524421686919215
WBGene00002246,0.35443482772556517
WBGene00002250,-0.14679843581672575
WBGene00002256,-0.9069058183846673
WBGene00002259,-0.1252843568886627
WBGene00002260,-0.8947231114189884
WBGene00002263,1.5290775655288533
WBGene00002273,12.671076391812951
WBGene00002632,-0.8196826640144718
WBGene00002637,-0.674665544238911
WBGene00002985,-1.071919104781958
WBGene00003011,0.3144443830614615
WBGene00003025,-0.8939302312786936
WBGene00003031,-1.8332739138887721
WBGene00003057,2.9695465053337426
WBGene00003065,-0.8638892916908963
WBGene00003075,12.19388525094691
WBGene00003079,-1.6204352523824377
WBGene00003090,7.809897378447852
WBGene00003091,2.0888931392317365
WBGene00003092,16.52820612284786
WBGene00003096,-1.6008138141418289
WBGene00003114,1.3248411303487713
WBGene00003143,5.951531569126351
WBGene00003155,-0.24955072703884554
WBGene00003159,0.540455014105675
WBGene00003160,-0.9609029220453859
WBGene00003164,-1.2613530766909662
WBGene00003165,25.62781613510549
WBGene00003173,4.507106902007619
WBGene00003222,-1.5010817193982078
WBGene00003235,-0.16416970657562616
WBGene00003242,9.118647931051441
WBGene00003248,5.702588297207922
WBGene00003374,0.6507005257468491
WBGene00003385,-0.6927433397081498
WBGene00003386,1.3480562734940253
WBGene00003395,8.182342446979122
WBGene00003405,-1.4301736203841853
WBGene00003413,-0.469013241928874
WBGene00003473,12.191560533798492
WBGene00003474,4.02154821646463
WBGene00003479,-0.21382606963717915
WBGene00003507,-1.7530640768579797
WBGene00003509,0.03981242135668047
WBGene00003515,4.549153062939672
WBGene00003522,24.55953135983135
WBGene00003528,2.5543881575320033
WBGene00003535,-0.5268892954382304
WBGene00003536,0.8011627111717271
WBGene00003537,2.167956830143552
WBGene00003538,-1.1874501744085537
WBGene00003539,0.9921282359909005
WBGene00003540,0.10618137734150876
WBGene00003541,-1.8718932331968157
WBGene00003543,-1.386226608010855
WBGene00003549,4.108817216735882
WBGene00003550,0.021217398804198526
WBGene00003566,2.261873214834254
WBGene00003567,19.083853374491586
WBGene00003570,1.0444881493494638
WBGene00003573,-0.9618086356780551
WBGene00003574,-0.05708427104361942
WBGene00003575,NaN
WBGene00003579,-2.235450757455041
WBGene00003591,5.023360031663612
WBGene00003611,-1.132516005028608
WBGene00003612,-0.7469878494164865
WBGene00003614,4.126879791744857
WBGene00003617,0.0020486778275347318
WBGene00003632,1.357084183071201
WBGene00003634,0.9168349532451476
WBGene00003637,-0.4619354612230273
WBGene00003640,-0.12420521606857961
WBGene00003641,0.1785330522904507
WBGene00003642,0.32702236173491134
WBGene00003643,-0.6785349920055561
WBGene00003644,-0.5524717131204192
WBGene00003645,-0.39514349126913034
WBGene00003646,0.759404292760576
WBGene00003647,1.234541149070171
WBGene00003648,0.17948926406581053
WBGene00003649,0.5044795675278603
WBGene00003650,-1.4509140970917815
WBGene00003653,-0.20979496348662005
WBGene00003655,1.4987739132397222
WBGene00003658,1.221914801287341
WBGene00003660,0.22633905793199943
WBGene00003669,-0.566222996717128
WBGene00003674,0.7524790537955414
WBGene00003676,-0.8890952578613193
WBGene00003680,-1.6053202470614614
WBGene00003683,1.2441860658481234
WBGene00003684,-1.0544579680286543
WBGene00003685,-0.19348405125171808
WBGene00003686,-0.9859498473164218
WBGene00003688,-0.3164759411307235
WBGene00003689,4.03926838962068
WBGene00003691,-0.7882752936223292
WBGene00003692,-0.8948582695855278
WBGene00003693,-0.10063095019608488
WBGene00003696,48.3643780937844
WBGene00003697,-1.053812989528143
WBGene00003698,-3.0032410510121803
WBGene00003700,0.6495447954823064
WBGene00003701,-2.2093259623552015
WBGene00003702,-0.9604869756152764
WBGene00003704,0.5633644691778961
WBGene00003705,-1.573604889829732
WBGene00003706,-0.06195748305557138
WBGene00003707,0.08333813097272555
WBGene00003708,0.9039761693791717
WBGene00003713,-0.7949200135185439
WBGene00003714,0.2641057033908191
WBGene00003715,-0.4427089688186614
WBGene00003716,-1.0511839762934503
WBGene00003717,0.48150992017217137
WBGene00003718,-1.0418472139220578
WBGene00003719,-0.3562233391882257
WBGene00003720,-0.9845613914643464
WBGene00003721,-1.3223104760041664
WBGene00003722,-1.0450285108768476
WBGene00003723,-0.4588890067894985
WBGene00003724,-0.8177599227756449
WBGene00003725,-0.21653597377245687
WBGene00003726,1.5900452126696725
WBGene00003731,-0.19815943256387789
WBGene00003738,17.22901786423834
WBGene00003747,10.733671430055674
WBGene00003751,17.98463451538182
WBGene00003762,33.65324385752921
WBGene00003763,-1.4437063077936336
WBGene00003764,2.3065110328464673
WBGene00003765,3.720990406168066
WBGene00003766,2.109864109049628
WBGene00003767,20.508118999780564
WBGene00003768,2.332159703829153
WBGene00003769,26.15440618153935
WBGene00003771,21.93614997402801
WBGene00003775,2.7515789940263886
WBGene00003786,29.698610464179627
WBGene00003812,0.1915563119768337
WBGene00003816,0.8175862608978355
WBGene00003830,0.15413427404515445
WBGene00003834,0.1757929317770176
WBGene00003835,-1.6055863647813122
WBGene00003838,2.410668363711775
WBGene00003844,3.160089694104274
WBGene00003849,9.501410759229222
WBGene00003850,5.750101065450651
WBGene00003861,3.534015179761478
WBGene00003865,-0.7815418674197738
WBGene00003886,2.3934250547607627
WBGene00003916,0.32141253466095077
WBGene00003919,-1.1552134192251384
WBGene00003922,-0.5100523550409013
WBGene00003923,-0.9147563964185059
WBGene00003927,-1.1497677836113174
WBGene00003937,16.09235580178969
WBGene00003954,-1.113345929573206
WBGene00003959,0.9248122125550946
WBGene00003982,0.7061746400778507
WBGene00003994,-1.8670236231732675
WBGene00004003,-0.7352337094284136
WBGene00004013,2.951339927212159
WBGene00004026,-2.9197534865928527
WBGene00004032,3.8151225888532982
WBGene00004037,-1.3298915820329507
WBGene00004053,1.5218832660326749
WBGene00004060,0.8704329057709254
WBGene00004062,5.765615011503392
WBGene00004064,-1
WBGene00004078,2.914402477744884
WBGene00004083,0.7010449751541001
WBGene00004092,8.492930829535311
WBGene00004098,0.4783105578197578
WBGene00004099,-1.0381415193328463
WBGene00004104,26.76453836252594
WBGene00004107,0.7199198058681361
WBGene00004119,1.5446343124178539
WBGene00004130,3.6399483973344084
WBGene00004136,-0.00011402975509839024
WBGene00004138,-0.8219660474963523
WBGene00004139,-0.7971459744808893
WBGene00004144,1.780313108443205
WBGene00004146,9.331170556081732
WBGene00004150,6.373759792102692
WBGene00004151,-0.8368250641708318
WBGene00004152,-0.7916677135668839
WBGene00004153,157.97619770051367
WBGene00004173,17.012119650239946
WBGene00004176,1.0304541524484387
WBGene00004177,-6.043889072956343
WBGene00004195,0.6625369717145152
WBGene00004203,-0.9813379860238228
WBGene00004206,0.7336547880339168
WBGene00004211,2.5864726584049946
WBGene00004216,2.639084264759332
WBGene00004229,1.5273693988980743
WBGene00004230,1.701299951359405
WBGene00004236,2.5269109348689374
WBGene00004248,-0.6206429140607835
WBGene00004256,6.586889309926908
WBGene00004258,1.0260589866325995
WBGene00004266,-1.1477506844519447
WBGene00004296,1.6432781256123132
WBGene00004308,-0.8481214616635654
WBGene00004320,-1.5760957797060318
WBGene00004323,-0.09217212009406564
WBGene00004328,16.75152447255243
WBGene00004336,-0.6072013110748137
WBGene00004337,-0.28024811525787907
WBGene00004358,-0.05247890308319275
WBGene00004359,0.679590735850492
WBGene00004364,8.508213545885797
WBGene00004373,-0.5182038646584127
WBGene00004384,-0.5933526949647504
WBGene00004395,0.2766839265333766
WBGene00004405,3.5064709647325
WBGene00004413,-1.046864473853923
WBGene00004422,8.180152978250812
WBGene00004442,-0.5777413166122671
WBGene00004452,-1.086523906510554
WBGene00004453,-1.165021245519574
WBGene00004457,1.1033036484807897
WBGene00004485,-1.2025153281673968
WBGene00004496,-0.9382759642307988
WBGene00004499,-1.136746301512121
WBGene00004501,-0.771328244764496
WBGene00004502,-0.7733574912840523
WBGene00004738,-0.4561805562034836
WBGene00004740,1.6328883502548923
WBGene00004747,-0.7435386857226691
WBGene00004748,1.432144827675139
WBGene00004754,2.1411852648251983
WBGene00004759,-0.31929892278525035
WBGene00004766,-0.8822922266800756
WBGene00004767,-0.7739934145446282
WBGene00004768,-0.9578568256442181
WBGene00004793,1.575492250130195
WBGene00004795,-1.068639752885418
WBGene00004806,-0.6266105481868527
WBGene00004809,0.6637942848666223
WBGene00004810,-0.7563688363706756
WBGene00004811,-2.6629959190346013
WBGene00004813,2.0786650986018333
WBGene00004820,0.36619530751930446
WBGene00004830,2.134472094769164
WBGene00004855,2.9954451946533918
WBGene00004882,-0.8693104327583153
WBGene00004897,0.110453237691055
WBGene00004898,-1.3846463994147438
WBGene00004909,-0.870358805770707
WBGene00004910,15.52949079600484
WBGene00004917,-0.5069839867589625
WBGene00004923,3.1865742743003964
WBGene00004925,0.46585926658697663
WBGene00004928,-0.6518246219621958
WBGene00004947,0.691992006482419
WBGene00004964,-0.9973786874710433
WBGene00004975,-0.6290933347849508
WBGene00004984,1.507952764043418
WBGene00004997,1.2438905722553188
WBGene00005001,1.4167544711738969
WBGene00005004,10.9939402523635
WBGene00005005,-1.3518339998501605
WBGene00005006,-0.4447589901329612
WBGene00005018,8.705685321362818
WBGene00005022,5.125127244210897
WBGene00005024,0.050698885898008125
WBGene00005082,-2.832592052171473
WBGene00005087,0.7933938166745801
WBGene00005089,0.36942340263583484
WBGene00005093,-0.5082276657812963
WBGene00005094,NaN
WBGene00005095,1.2014133209876745
WBGene00005096,1.1582771011401134
WBGene00005097,-0.566395950424322
WBGene00005098,1.472781719570763
WBGene00005099,NaN
WBGene00005103,0.39780281308177196
WBGene00005104,0.6447508678543729
WBGene00005106,NaN
WBGene00005107,0.6933972461742347
WBGene00005108,1.374233995078172
WBGene00005109,0.321550117941058
WBGene00005110,1.5065239896402678
WBGene00005111,0.5128290359323464
WBGene00005112,1.1868380224209472
WBGene00005113,-1.162473714426756
WBGene00005127,2.3843508703705045
WBGene00005137,NaN
WBGene00005140,0.6869458184050837
WBGene00005145,-0.8077764189923775
WBGene00005147,-1.4621555931881371
WBGene00005182,1.7984227952075473
WBGene00005183,-0.21754075422964547
WBGene00005184,-8.054631217883307
WBGene00005185,0.22559686192256959
WBGene00005186,0.7355803700207028
WBGene00005187,-0.30688252584523523
WBGene00005188,-5.553665128353901
WBGene00005189,-0.23446463499601117
WBGene00005190,NaN
WBGene00005191,-0.8031975589948596
WBGene00005195,-0.1991736403822692
WBGene00005197,0.5156671859805988
WBGene00005198,-1.777388174131085
WBGene00005199,1.3664547885315843
WBGene00005201,0.19782318283578323
WBGene00005202,-2.961849967280111
WBGene00005203,1.7305373586649202
WBGene00005204,0.34241828868361074
WBGene00005210,5.26918853985109
WBGene00005211,2.8087287671841357
WBGene00005212,0.478453684078527
WBGene00005213,0.6219675448852614
WBGene00005214,2.1256393566049456
WBGene00005215,0.566454939562067
WBGene00005216,-2.2163933645378098
WBGene00005217,0.7203264305024097
WBGene00005218,0.3059972930216379
WBGene00005219,3.559425944210564
WBGene00005222,-1.7452092285592806
WBGene00005223,0.1811935894044074
WBGene00005224,-0.2433450859232813
WBGene00005225,NaN
WBGene00005227,1.0911534884537333
WBGene00005228,0.34903711685574756
WBGene00005229,0.6243340964806787
WBGene00005230,2.6534949508007686
WBGene00005231,0.5416926846789646
WBGene00005233,-0.3551898034049134
WBGene00005234,0.34047421941609624
WBGene00005236,-0.08489703918880542
WBGene00005240,1.8541672898380306
WBGene00005241,-2.9480151215292905
WBGene00005242,0.05840980638597573
WBGene00005243,-0.7444625905872433
WBGene00005245,0.28677390081329396
WBGene00005246,5.333646804771632
WBGene00005247,0.13908692561156147
WBGene00005248,4.423088305735622
WBGene00005249,4.789730571349651
WBGene00005251,0.5685459159494695
WBGene00005253,4.092548680361587
WBGene00005254,-0.19338479352076518
WBGene00005255,-0.7741887210315593
WBGene00005256,-0.10650451974936737
WBGene00005257,-0.7219346388442245
WBGene00005258,1.2219616882156983
WBGene00005259,NaN
WBGene00005260,NaN
WBGene00005261,-1.2011632654687467
WBGene00005268,-0.17869744523726525
WBGene00005269,-1.408188794709112
WBGene00005270,0.042108085333724454
WBGene00005275,1.1128692423237998
WBGene00005278,0.24765251075881178
WBGene00005279,-2.0538352922703034
WBGene00005284,1.5757081253067573
WBGene00005295,2.685400761817273
WBGene00005296,0.9412177260352168
WBGene00005297,-0.808030422867089
WBGene00005299,-0.568073522371272
WBGene00005300,-1.2908860089528007
WBGene00005301,0.10424993379510746
WBGene00005303,0.3437119155654992
WBGene00005304,-22.562707843542963
WBGene00005306,0.5038253314014653
WBGene00005308,0.721217867808225
WBGene00005309,0.04645950740881953
WBGene00005310,0.663219739665698
WBGene00005313,7.298867880715448
WBGene00005315,-0.42814010317657397
WBGene00005316,-0.008789349941583138
WBGene00005317,0.9316858695509436
WBGene00005321,NaN
WBGene00005323,0.9289095838073105
WBGene00005328,-0.734397933803861
WBGene00005330,-0.4636474860703291
WBGene00005331,1.1322870297372398
WBGene00005332,0.29618609421783243
WBGene00005334,2.5326603417517832
WBGene00005335,-9.711467126986376
WBGene00005337,1.271632862401517
WBGene00005338,1.710436686938916
WBGene00005339,-0.44165290581896205
WBGene00005340,-8.657065058271808
WBGene00005341,1.0546092074275313
WBGene00005342,-0.3905077374451524
WBGene00005344,6.363236067501716
WBGene00005346,1.357240542306235
WBGene00005347,0.8226032891237246
WBGene00005348,-0.15464620489512437
WBGene00005349,0.32429184528830074
WBGene00005350,-0.668660016946639
WBGene00005351,1.083577727325544
WBGene00005353,1.9269372623581442
WBGene00005354,1.5554133844476568
WBGene00005355,-0.5278466748967995
WBGene00005356,0.600400268006631
WBGene00005357,0.7082656995969584
WBGene00005358,1.2145596448077476
WBGene00005359,3.364769708804888
WBGene00005361,2.111107070579184
WBGene00005362,-0.12830894664811926
WBGene00005363,-0.794639413196672
WBGene00005364,0.3608662626804585
WBGene00005365,1.3797631495116571
WBGene00005370,NaN
WBGene00005375,1.958935732741409
WBGene00005382,0.247570546834749
WBGene00005383,0.21859953221822245
WBGene00005385,0.9635523358145953
WBGene00005386,-0.9219746502577371
WBGene00005387,-0.6305934962873895
WBGene00005388,-0.5944281737273723
WBGene00005389,0.7602240927137346
WBGene00005392,-1.0562231615378461
WBGene00005393,0.9100617815656598
WBGene00005394,1.022893557933353
WBGene00005395,-2.209782062542294
WBGene00005396,0
WBGene00005397,1.5222248375536656
WBGene00005398,1.0572284974813368
WBGene00005399,-1.3473355746632256
WBGene00005400,0.41352168166482794
WBGene00005401,NaN
WBGene00005404,0.46418792167026496
WBGene00005405,-0.7691714782516461
WBGene00005406,-0.3320615445755269
WBGene00005407,-0.9622062379190472
WBGene00005410,-1.0965472717316032
WBGene00005411,0.13413382226448928
WBGene00005412,-1.4842172525105937
WBGene00005414,1.1307127416954608
WBGene00005415,0.8942059678970651
WBGene00005416,2.594203672475274
WBGene00005417,0.41880869522349523
WBGene00005418,-0.19438693859019454
WBGene00005419,-4.761553739109525
WBGene00005421,1.4910706060239127
WBGene00005422,0.9464323616532695
WBGene00005423,0.05281338399195661
WBGene00005424,NaN
WBGene00005425,0.47845238903419524
WBGene00005426,0.27527823754417974
WBGene00005427,-2.0044062853865863
WBGene00005428,0.7971729391178229
WBGene00005429,-0.5252487422660981
WBGene00005437,5.557311097524406
WBGene00005439,-0.7321358384510762
WBGene00005440,-0.16841686747777035
WBGene00005441,0.3896271429240205
WBGene00005442,1.7469628921702804
WBGene00005444,0.1144346180306773
WBGene00005446,1.1360714762876387
WBGene00005447,-2.1119028820519166
WBGene00005448,1.8952949716819882
WBGene00005449,0.41806590519307074
WBGene00005450,-0.32493367067953627
WBGene00005451,0.6073898903247412
WBGene00005452,-1.4854765031799466
WBGene00005453,6.4667438141914015
WBGene00005454,NaN
WBGene00005457,3.7555186646285494
WBGene00005458,-5.555387076082717
WBGene00005461,NaN
WBGene00005463,-0.4305257286652434
WBGene00005464,0.33060362523697595
WBGene00005471,-0.8599604819589478
WBGene00005472,0.26110740894462053
WBGene00005474,0.08683015274768428
WBGene00005475,-2.052850596584238
WBGene00005476,-2.7456409073631782
WBGene00005477,-0.272395216599659
WBGene00005478,0.36570740364851706
WBGene00005480,1.0161322935611787
WBGene00005481,0.680119915669814
WBGene00005482,0.7541815455005048
WBGene00005484,0.15155694969446906
WBGene00005486,4.2060582752123725
WBGene00005488,-0.6417952384766626
WBGene00005489,-16.71046967937643
WBGene00005490,0.7966344319791954
WBGene00005491,1.1281610838676774
WBGene00005493,0.681937820096296
WBGene00005494,0.41639978904865815
WBGene00005495,1.1350018997341025
WBGene00005496,-0.92965637666421
WBGene00005497,1.673826286447863
WBGene00005499,9.795578557515013
WBGene00005500,3.322012949953476
WBGene00005502,0.6211734387049004
WBGene00005504,0.46974834565607404
WBGene00005505,-0.16888074881751677
WBGene00005507,0.733386602651287
